date,21dma,200dma,hy_signal,hy_signal_cross,hy_signal_slope,slope,BAMLH0A0HYM2
2004-11-17,3.4761904761904763,4.0177,1.0,1.0,1.0,-0.02916883116883117,3.31
2004-11-18,3.4528571428571424,4.013,1.0,1.0,1.0,-0.027246753246753245,3.29
2004-11-19,3.425714285714286,4.008,1.0,1.0,1.0,-0.025727272727272734,3.21
2004-11-22,3.400952380952381,4.00305,1.0,1.0,1.0,-0.02336363636363637,3.24
2004-11-23,3.3766666666666665,3.9978999999999996,1.0,1.0,1.0,-0.021285714285714286,3.21
2004-11-24,3.356666666666667,3.9927499999999996,1.0,1.0,1.0,-0.020376623376623375,3.19
2004-11-25,3.3390476190476193,3.9873000000000003,1.0,1.0,1.0,-0.019090909090909092,3.21
2004-11-26,3.31952380952381,3.98115,1.0,1.0,1.0,-0.018389610389610393,3.15
2004-11-29,3.2952380952380955,3.97495,1.0,1.0,1.0,-0.016545454545454547,3.12
2004-11-30,3.276666666666667,3.9692000000000003,1.0,1.0,1.0,-0.014389610389610391,3.17
2004-12-01,3.258095238095238,3.96325,1.0,1.0,1.0,-0.012272727272727279,3.15
2004-12-02,3.2409523809523813,3.9572,1.0,1.0,1.0,-0.010623376623376625,3.13
2004-12-03,3.23,3.95175,1.0,1.0,1.0,-0.00845454545454545,3.2
2004-12-06,3.2261904761904763,3.9467000000000003,1.0,1.0,1.0,-0.007857142857142854,3.21
2004-12-07,3.2214285714285715,3.9414999999999996,1.0,1.0,1.0,-0.007688311688311687,3.18
2004-12-08,3.218571428571429,3.93645,1.0,1.0,1.0,-0.006597402597402594,3.23
2004-12-09,3.2142857142857144,3.9306,1.0,1.0,1.0,-0.006363636363636357,3.18
2004-12-10,3.2095238095238097,3.9246000000000003,1.0,1.0,1.0,-0.006142857142857138,3.17
2004-12-13,3.2019047619047623,3.9183499999999998,1.0,1.0,1.0,-0.005480519480519476,3.15
2004-12-14,3.1957142857142857,3.91225,1.0,1.0,1.0,-0.005038961038961039,3.15
2004-12-15,3.1904761904761907,3.90595,1.0,1.0,1.0,-0.004714285714285718,3.15
2004-12-16,3.1785714285714284,3.8993,1.0,1.0,1.0,-0.004701298701298704,3.06
2004-12-17,3.1676190476190476,3.89255,1.0,1.0,1.0,-0.0046493506493506505,3.06
2004-12-20,3.16,3.88515,1.0,1.0,1.0,-0.005571428571428575,3.05
2004-12-21,3.151904761904762,3.8779999999999997,1.0,1.0,1.0,-0.0055974025974026,3.07
2004-12-22,3.144285714285714,3.87095,1.0,1.0,1.0,-0.006090909090909095,3.05
2004-12-23,3.1376190476190478,3.8640499999999998,1.0,1.0,1.0,-0.006662337662337669,3.05
2004-12-27,3.1271428571428572,3.8564,1.0,1.0,1.0,-0.007545454545454549,2.99
2004-12-28,3.11952380952381,3.84865,1.0,1.0,1.0,-0.009000000000000003,2.99
2004-12-29,3.1119047619047615,3.84065,1.0,1.0,1.0,-0.011064935064935066,2.96
2004-12-30,3.1033333333333335,3.8329500000000003,1.0,1.0,1.0,-0.011818181818181814,2.99
2004-12-31,3.1009523809523807,3.8263499999999997,1.0,1.0,1.0,-0.011194805194805191,3.1
2005-01-03,3.0976190476190473,3.81995,1.0,1.0,1.0,-0.011311688311688307,3.06
2005-01-04,3.0866666666666664,3.81315,1.0,1.0,1.0,-0.011506493506493501,2.97
2005-01-05,3.0785714285714283,3.8063,1.0,1.0,1.0,-0.010350649350649346,3.04
2005-01-06,3.0742857142857143,3.8001500000000004,1.0,1.0,1.0,-0.008753246753246747,3.09
2005-01-07,3.066666666666667,3.7946999999999997,1.0,1.0,1.0,-0.006584415584415582,3.07
2005-01-10,3.062857142857143,3.78965,1.0,1.0,1.0,-0.004532467532467526,3.1
2005-01-11,3.0638095238095238,3.7849,1.0,1.0,1.0,-0.0013506493506493455,3.19
2005-01-12,3.066190476190476,3.78035,1.0,1.0,0.0,0.0016493506493506557,3.2
2005-01-13,3.0704761904761906,3.77625,1.0,1.0,0.0,0.0051038961038961115,3.24
2005-01-14,3.0738095238095235,3.77225,1.0,1.0,0.0,0.008181818181818191,3.22
2005-01-17,3.080952380952381,3.7684999999999995,1.0,1.0,0.0,0.009753246753246762,3.21
2005-01-18,3.089523809523809,3.7648499999999996,1.0,1.0,0.0,0.01151948051948053,3.24
2005-01-19,3.0985714285714288,3.7613,1.0,1.0,0.0,0.01290909090909092,3.24
2005-01-20,3.110952380952381,3.75815,1.0,1.0,0.0,0.015506493506493512,3.33
2005-01-21,3.1261904761904766,3.7553,1.0,1.0,0.0,0.018000000000000006,3.37
2005-01-24,3.1414285714285715,3.7525999999999997,1.0,1.0,0.0,0.020077922077922077,3.37
2005-01-25,3.1557142857142857,3.7495,1.0,1.0,0.0,0.019844155844155848,3.29
2005-01-26,3.16904761904762,3.7462,1.0,1.0,0.0,0.018961038961038963,3.27
2005-01-27,3.1819047619047622,3.7432999999999996,1.0,1.0,0.0,0.016766233766233762,3.23
2005-01-28,3.1952380952380954,3.7405500000000003,1.0,1.0,0.0,0.015168831168831174,3.27
2005-01-31,3.2042857142857146,3.73775,1.0,1.0,0.0,0.01503896103896104,3.29
2005-02-01,3.213809523809524,3.735,1.0,1.0,0.0,0.013701298701298699,3.26
2005-02-02,3.2247619047619054,3.73185,1.0,1.0,0.0,0.010038961038961042,3.2
2005-02-03,3.23,3.72805,1.0,1.0,0.0,0.006428571428571428,3.15
2005-02-04,3.2347619047619043,3.72435,1.0,1.0,0.0,0.003909090909090904,3.19
2005-02-07,3.2395238095238095,3.7203,1.0,1.0,0.0,0.0007142857142857042,3.17
2005-02-08,3.241428571428571,3.7161500000000003,1.0,1.0,1.0,-0.00257142857142858,3.14
2005-02-09,3.2428571428571424,3.7120499999999996,1.0,1.0,1.0,-0.003584415584415593,3.22
2005-02-10,3.2409523809523804,3.7079000000000004,1.0,1.0,1.0,-0.005272727272727278,3.16
2005-02-11,3.235238095238095,3.7024500000000002,1.0,1.0,1.0,-0.006857142857142859,3.12
2005-02-14,3.23,3.6967999999999996,1.0,1.0,1.0,-0.008701298701298706,3.11
2005-02-15,3.2228571428571433,3.69055,1.0,1.0,1.0,-0.0111948051948052,3.06
2005-02-16,3.2109523809523806,3.68365,1.0,1.0,1.0,-0.013974025974025975,2.99
2005-02-17,3.1990476190476196,3.6762,1.0,1.0,1.0,-0.016428571428571424,2.99
2005-02-18,3.18,3.66805,1.0,1.0,1.0,-0.018051948051948045,2.93
2005-02-21,3.159047619047619,3.6604,1.0,1.0,1.0,-0.018584415584415575,2.93
2005-02-22,3.1376190476190478,3.6533999999999995,1.0,1.0,1.0,-0.018675324675324668,2.92
2005-02-23,3.1204761904761904,3.64605,1.0,1.0,1.0,-0.019194805194805185,2.93
2005-02-24,3.1019047619047617,3.6388500000000006,1.0,1.0,1.0,-0.020181818181818176,2.88
2005-02-25,3.0838095238095233,3.6316499999999996,1.0,1.0,1.0,-0.021623376623376617,2.85
2005-02-28,3.062857142857143,3.6244,1.0,1.0,1.0,-0.022259740259740257,2.83
2005-03-01,3.04,3.61705,1.0,1.0,1.0,-0.0222987012987013,2.81
2005-03-02,3.02,3.60965,1.0,1.0,1.0,-0.02175324675324675,2.84
2005-03-03,3.0023809523809524,3.6026,1.0,1.0,1.0,-0.02164935064935065,2.83
2005-03-04,2.988571428571429,3.5955,1.0,1.0,1.0,-0.021389610389610385,2.86
2005-03-07,2.970952380952381,3.5883499999999997,1.0,1.0,1.0,-0.020701298701298707,2.82
2005-03-08,2.9514285714285715,3.5809999999999995,1.0,1.0,1.0,-0.02059740259740261,2.76
2005-03-09,2.930952380952381,3.5732999999999997,1.0,1.0,1.0,-0.021038961038961048,2.71
2005-03-10,2.91,3.5664,1.0,1.0,1.0,-0.018870129870129888,2.78
2005-03-11,2.8895238095238094,3.55925,1.0,1.0,1.0,-0.017636363636363648,2.73
2005-03-14,2.872857142857143,3.5526,1.0,1.0,1.0,-0.015896103896103908,2.77
2005-03-15,2.856666666666667,3.5462000000000002,1.0,1.0,1.0,-0.013844155844155855,2.77
2005-03-16,2.8485714285714288,3.54035,1.0,1.0,1.0,-0.01050649350649352,2.89
2005-03-17,2.849047619047619,3.5351000000000004,1.0,1.0,1.0,-0.006519480519480528,3.0
2005-03-18,2.8485714285714283,3.53,1.0,1.0,1.0,-0.002805194805194811,2.98
2005-03-21,2.855714285714286,3.5248000000000004,1.0,1.0,0.0,0.0013636363636363618,3.08
2005-03-22,2.8628571428571425,3.51995,1.0,1.0,0.0,0.005337662337662339,3.08
2005-03-23,2.875714285714286,3.5156,1.0,1.0,0.0,0.010402597402597405,3.19
2005-03-24,2.8876190476190473,3.5114000000000005,1.0,1.0,0.0,0.015129870129870134,3.18
2005-03-28,2.9023809523809527,3.5072499999999995,1.0,1.0,0.0,0.018948051948051953,3.19
2005-03-29,2.9228571428571426,3.50375,1.0,1.0,0.0,0.023103896103896106,3.28
2005-03-30,2.949047619047619,3.50075,1.0,1.0,0.0,0.027714285714285712,3.38
2005-03-31,2.982857142857143,3.4983000000000004,1.0,1.0,0.0,0.03314285714285715,3.52
2005-04-01,3.0166666666666666,3.4960500000000003,1.0,1.0,0.0,0.03846753246753247,3.55
2005-04-04,3.052857142857143,3.49445,1.0,1.0,0.0,0.043246753246753256,3.59
2005-04-05,3.084761904761905,3.4923,1.0,1.0,0.0,0.046688311688311696,3.53
2005-04-06,3.116190476190476,3.4892000000000003,1.0,1.0,0.0,0.04803896103896104,3.48
2005-04-07,3.1471428571428572,3.4856,1.0,1.0,0.0,0.046766233766233754,3.41
2005-04-08,3.1795238095238094,3.4817,1.0,1.0,0.0,0.04367532467532467,3.39
2005-04-11,3.212380952380952,3.47815,1.0,1.0,0.0,0.04174025974025974,3.47
2005-04-12,3.2528571428571422,3.4754,1.0,1.0,0.0,0.039623376623376616,3.58
2005-04-13,3.2928571428571423,3.4728499999999998,1.0,1.0,0.0,0.03736363636363638,3.61
2005-04-14,3.339523809523809,3.4710999999999994,1.0,1.0,0.0,0.03583116883116883,3.75
2005-04-15,3.387142857142857,3.4701500000000003,1.0,1.0,0.0,0.03655844155844156,3.89
2005-04-18,3.433809523809524,3.4696499999999997,1.0,1.0,0.0,0.038727272727272735,3.98
2005-04-19,3.4823809523809524,3.46955,0.0,0.0,0.0,0.0395974025974026,4.0
2005-04-20,3.523333333333333,3.46935,0.0,0.0,0.0,0.03979220779220779,3.94
2005-04-21,3.5585714285714287,3.46875,0.0,0.0,0.0,0.03731168831168832,3.82
2005-04-22,3.5904761904761906,3.4679499999999996,0.0,0.0,0.0,0.035961038961038964,3.86
2005-04-25,3.6238095238095234,3.46745,0.0,0.0,0.0,0.033857142857142856,3.88
2005-04-26,3.6585714285714284,3.4677500000000006,0.0,0.0,0.0,0.03150649350649351,3.92
2005-04-27,3.694761904761905,3.46875,0.0,0.0,0.0,0.031051948051948053,4.04
2005-04-28,3.731904761904762,3.47,0.0,0.0,0.0,0.0325974025974026,4.16
2005-04-29,3.761904761904762,3.471,0.0,0.0,0.0,0.035,4.15
2005-04-30,3.7923809523809524,3.4721999999999995,0.0,0.0,0.0,0.03753246753246755,4.19
2005-05-02,3.82,3.4734499999999997,0.0,0.0,0.0,0.03954545454545455,4.17
2005-05-03,3.8485714285714288,3.4742999999999995,0.0,0.0,0.0,0.03942857142857142,4.13
2005-05-04,3.879047619047619,3.4751999999999996,0.0,0.0,0.0,0.037688311688311694,4.12
2005-05-05,3.9133333333333336,3.4758999999999998,0.0,0.0,0.0,0.03424675324675325,4.13
2005-05-06,3.9457142857142857,3.47615,0.0,0.0,0.0,0.028805194805194813,4.07
2005-05-09,3.973333333333333,3.4762,0.0,0.0,0.0,0.023363636363636375,4.05
2005-05-10,3.99952380952381,3.4765999999999995,0.0,0.0,0.0,0.019779220779220782,4.13
2005-05-11,4.02904761904762,3.47745,0.0,0.0,0.0,0.017207792207792217,4.23
2005-05-12,4.054285714285714,3.4786,0.0,0.0,0.0,0.01648051948051949,4.28
2005-05-13,4.078095238095238,3.4796000000000005,0.0,0.0,0.0,0.018493506493506496,4.39
2005-05-16,4.102380952380953,3.48125,0.0,0.0,0.0,0.02244155844155845,4.49
2005-05-17,4.12952380952381,3.4835,0.0,0.0,0.0,0.02705194805194806,4.57
2005-05-18,4.158571428571428,3.4857000000000005,0.0,0.0,0.0,0.02980519480519481,4.55
2005-05-19,4.186190476190476,3.48685,0.0,0.0,0.0,0.028103896103896114,4.4
2005-05-20,4.208571428571428,3.4875,0.0,0.0,0.0,0.02531168831168831,4.33
2005-05-23,4.228095238095238,3.48815,0.0,0.0,0.0,0.021675324675324677,4.29
2005-05-24,4.245238095238095,3.4886500000000003,0.0,0.0,0.0,0.017948051948051946,4.28
2005-05-25,4.2509523809523815,3.4888,0.0,0.0,0.0,0.013909090909090911,4.16
2005-05-26,4.246666666666666,3.48855,0.0,0.0,0.0,0.01025974025974026,4.07
2005-05-27,4.240476190476191,3.4882999999999997,0.0,0.0,0.0,0.0059350649350649355,4.02
2005-05-30,4.232380952380952,3.4883499999999996,0.0,0.0,0.0,0.002350649350649348,4.02
2005-05-31,4.230476190476191,3.489,0.0,0.0,0.0,0.00012987012987012364,4.13
2005-06-01,4.230476190476191,3.4898000000000002,1.0,0.0,1.0,-0.0026103896103896206,4.13
2005-06-02,4.224761904761905,3.48985,1.0,0.0,1.0,-0.00718181818181819,4.0
2005-06-03,4.213809523809523,3.4895,1.0,0.0,1.0,-0.012753246753246766,3.9
2005-06-06,4.210000000000001,3.48955,1.0,0.0,1.0,-0.01771428571428572,3.99
2005-06-07,4.207142857142857,3.4892000000000003,1.0,0.0,1.0,-0.022857142857142864,3.99
2005-06-08,4.2,3.48875,1.0,0.0,1.0,-0.026909090909090928,3.98
2005-06-09,4.189523809523809,3.48885,1.0,0.0,1.0,-0.028948051948051955,4.01
2005-06-10,4.171904761904763,3.48895,1.0,0.0,1.0,-0.03128571428571429,3.91
2005-06-13,4.147619047619048,3.4888999999999997,1.0,0.0,1.0,-0.03196103896103896,3.88
2005-06-14,4.116190476190476,3.4884,1.0,0.0,1.0,-0.0311948051948052,3.83
2005-06-15,4.078571428571429,3.4875,1.0,0.0,1.0,-0.02907792207792209,3.78
2005-06-16,4.0442857142857145,3.4872,1.0,0.0,1.0,-0.02557142857142858,3.83
2005-06-17,4.016190476190476,3.48685,1.0,0.0,1.0,-0.023532467532467537,3.81
2005-06-20,3.991428571428572,3.4866,1.0,0.0,1.0,-0.021727272727272724,3.81
2005-06-21,3.9690476190476187,3.4864500000000005,1.0,0.0,1.0,-0.01968831168831169,3.82
2005-06-22,3.9509523809523808,3.48685,1.0,0.0,1.0,-0.016142857142857143,3.9
2005-06-23,3.9376190476190476,3.4866,1.0,0.0,1.0,-0.01407792207792208,3.88
2005-06-24,3.9309523809523816,3.4871,1.0,0.0,1.0,-0.012285714285714277,3.93
2005-06-27,3.9280952380952376,3.4875,1.0,0.0,1.0,-0.010636363636363631,3.96
2005-06-28,3.9204761904761902,3.48755,1.0,0.0,1.0,-0.010207792207792209,3.86
2005-06-29,3.9052380952380954,3.4872499999999995,1.0,0.0,1.0,-0.008649350649350651,3.81
2005-06-30,3.8919047619047613,3.48765,1.0,0.0,1.0,-0.0061558441558441585,3.85
2005-07-01,3.8799999999999994,3.4875,1.0,0.0,1.0,-0.006454545454545457,3.75
2005-07-04,3.8728571428571428,3.4871,1.0,0.0,1.0,-0.00785714285714286,3.75
2005-07-05,3.8595238095238096,3.4865000000000004,1.0,0.0,1.0,-0.0082987012987013,3.71
2005-07-06,3.848095238095238,3.4863,1.0,0.0,1.0,-0.007857142857142854,3.75
2005-07-07,3.8385714285714285,3.48605,1.0,0.0,1.0,-0.006857142857142857,3.78
2005-07-08,3.8223809523809527,3.4855,1.0,0.0,1.0,-0.0065974025974026,3.67
2005-07-11,3.808095238095239,3.48465,1.0,0.0,1.0,-0.008103896103896106,3.61
2005-07-12,3.7919047619047617,3.4834500000000004,1.0,0.0,1.0,-0.010558441558441562,3.54
2005-07-13,3.776666666666667,3.4825,1.0,0.0,1.0,-0.013675324675324677,3.51
2005-07-14,3.761428571428571,3.4814999999999996,1.0,0.0,1.0,-0.017740259740259747,3.46
2005-07-15,3.7423809523809526,3.48,1.0,0.0,1.0,-0.02106493506493507,3.43
2005-07-18,3.7228571428571424,3.47835,1.0,0.0,1.0,-0.024545454545454544,3.4
2005-07-19,3.7047619047619045,3.4768,1.0,0.0,1.0,-0.0271038961038961,3.43
2005-07-20,3.6861904761904762,3.4751499999999997,1.0,0.0,1.0,-0.02902597402597402,3.43
2005-07-21,3.66047619047619,3.4730000000000003,1.0,0.0,1.0,-0.030207792207792208,3.36
2005-07-22,3.637142857142857,3.47125,1.0,0.0,1.0,-0.030584415584415582,3.39
2005-07-25,3.6099999999999994,3.4692000000000003,1.0,0.0,1.0,-0.03,3.36
2005-07-26,3.580952380952381,3.46705,1.0,0.0,1.0,-0.028376623376623382,3.35
2005-07-27,3.554761904761905,3.4644,1.0,0.0,1.0,-0.027909090909090908,3.31
2005-07-28,3.531904761904762,3.4621500000000003,1.0,0.0,1.0,-0.02718181818181817,3.33
2005-07-29,3.503333333333334,3.4595000000000002,1.0,0.0,1.0,-0.026298701298701297,3.25
2005-07-31,3.481904761904762,3.4572000000000003,1.0,0.0,1.0,-0.025415584415584412,3.3
2005-08-01,3.46,3.45505,1.0,0.0,1.0,-0.024077922077922073,3.29
2005-08-02,3.44,3.45345,1.0,1.0,1.0,-0.022714285714285708,3.29
2005-08-03,3.4195238095238096,3.4521499999999996,1.0,1.0,1.0,-0.01984415584415584,3.32
2005-08-04,3.397142857142857,3.4509000000000003,1.0,1.0,1.0,-0.016116883116883113,3.31
2005-08-05,3.379047619047619,3.4492000000000003,1.0,1.0,1.0,-0.01361038961038961,3.29
2005-08-08,3.3647619047619046,3.4479499999999996,1.0,1.0,1.0,-0.011207792207792206,3.31
2005-08-09,3.354761904761905,3.4469,1.0,1.0,1.0,-0.009155844155844155,3.33
2005-08-10,3.345714285714285,3.44605,1.0,1.0,1.0,-0.007389610389610395,3.32
2005-08-11,3.3414285714285716,3.4457500000000003,1.0,1.0,1.0,-0.005441558441558445,3.37
2005-08-12,3.340952380952381,3.4463999999999997,1.0,1.0,1.0,-0.0031558441558441584,3.42
2005-08-15,3.33952380952381,3.44685,1.0,1.0,1.0,-0.0019350649350649376,3.37
2005-08-16,3.3385714285714285,3.44745,1.0,1.0,0.0,0.0002727272727272738,3.41
2005-08-17,3.3357142857142863,3.44795,1.0,1.0,0.0,0.001987012987012991,3.37
2005-08-18,3.3380952380952387,3.4486499999999993,1.0,1.0,0.0,0.0032987012987013026,3.41
2005-08-19,3.3380952380952387,3.44905,1.0,1.0,0.0,0.004714285714285721,3.39
2005-08-22,3.33952380952381,3.4496,1.0,1.0,0.0,0.005701298701298707,3.39
2005-08-23,3.3419047619047615,3.4503000000000004,1.0,1.0,0.0,0.006636363636363642,3.4
2005-08-24,3.3452380952380953,3.45065,1.0,1.0,0.0,0.006675324675324678,3.38
2005-08-25,3.3476190476190473,3.4511000000000003,1.0,1.0,0.0,0.006909090909090912,3.38
2005-08-26,3.3519047619047617,3.45175,1.0,1.0,0.0,0.005415584415584416,3.34
2005-08-29,3.355238095238095,3.4524,1.0,1.0,0.0,0.004909090909090908,3.37
2005-08-30,3.364285714285714,3.4537500000000008,1.0,1.0,0.0,0.005597402597402596,3.48
2005-08-31,3.3819047619047615,3.4561,1.0,1.0,0.0,0.008376623376623378,3.66
2005-09-01,3.3999999999999995,3.45855,1.0,1.0,0.0,0.011623376623376622,3.7
2005-09-02,3.418571428571429,3.4613,1.0,1.0,0.0,0.014233766233766237,3.7
2005-09-05,3.4380952380952383,3.4642,1.0,1.0,0.0,0.016051948051948053,3.7
2005-09-06,3.453809523809524,3.4665500000000002,1.0,1.0,0.0,0.016844155844155852,3.64
2005-09-07,3.467142857142857,3.4688500000000007,1.0,1.0,0.0,0.017103896103896107,3.61
2005-09-08,3.4800000000000004,3.47115,0.0,0.0,0.0,0.016597402597402593,3.59
2005-09-09,3.4904761904761905,3.4731,0.0,0.0,0.0,0.016454545454545447,3.59
2005-09-12,3.496666666666667,3.4747999999999997,0.0,0.0,0.0,0.016220779220779215,3.55
2005-09-13,3.506666666666667,3.4768,0.0,0.0,0.0,0.015493506493506492,3.58
2005-09-14,3.5142857142857142,3.4785000000000004,0.0,0.0,0.0,0.014935064935064926,3.57
2005-09-15,3.5228571428571422,3.48035,0.0,0.0,0.0,0.01333766233766233,3.55
2005-09-16,3.529047619047619,3.4821999999999997,0.0,0.0,0.0,0.011948051948051942,3.54
2005-09-19,3.5395238095238093,3.4844999999999997,0.0,0.0,0.0,0.01101298701298701,3.61
2005-09-20,3.5519047619047615,3.487,0.0,0.0,0.0,0.010311688311688305,3.65
2005-09-21,3.5685714285714285,3.49,0.0,0.0,0.0,0.010714285714285714,3.75
2005-09-22,3.5890476190476184,3.49375,0.0,0.0,0.0,0.01115584415584415,3.81
2005-09-23,3.604761904761905,3.4970000000000003,0.0,0.0,0.0,0.009740259740259733,3.71
2005-09-26,3.619523809523809,3.5,0.0,0.0,0.0,0.006545454545454537,3.65
2005-09-27,3.6333333333333337,3.5029500000000002,0.0,0.0,0.0,0.0035064935064935,3.66
2005-09-28,3.6433333333333335,3.50615,0.0,0.0,0.0,0.002051948051948045,3.69
2005-09-29,3.6438095238095243,3.50925,0.0,0.0,0.0,0.0026363636363636307,3.67
2005-09-30,3.636190476190476,3.512,0.0,0.0,0.0,0.002090909090909089,3.54
2005-10-03,3.625238095238095,3.5144,0.0,0.0,0.0,0.0008441558441558482,3.47
2005-10-04,3.6147619047619046,3.517,0.0,0.0,0.0,2.5974025974032918e-05,3.48
2005-10-05,3.6085714285714285,3.5195999999999996,1.0,0.0,1.0,-0.0009740259740259671,3.51
2005-10-06,3.605714285714286,3.52185,1.0,0.0,1.0,-0.00171428571428571,3.55
2005-10-07,3.605714285714286,3.5244999999999997,1.0,0.0,1.0,-0.0021428571428571412,3.59
2005-10-10,3.605714285714286,3.5276,1.0,0.0,1.0,-0.002571428571428572,3.59
2005-10-11,3.610952380952381,3.5307,1.0,0.0,1.0,-0.002662337662337662,3.66
2005-10-12,3.6176190476190477,3.5338499999999997,1.0,0.0,1.0,-0.0016883116883116835,3.72
2005-10-13,3.6271428571428572,3.53735,1.0,0.0,1.0,-0.0003896103896103859,3.77
2005-10-14,3.6352380952380954,3.5404500000000003,1.0,0.0,1.0,-0.00028571428571428134,3.72
2005-10-17,3.6385714285714283,3.54255,1.0,0.0,1.0,-0.001974025974025971,3.61
2005-10-18,3.636190476190476,3.54435,1.0,0.0,1.0,-0.0034025974025974,3.56
2005-10-19,3.633809523809524,3.54615,1.0,0.0,1.0,-0.003675324675324673,3.6
2005-10-20,3.625714285714286,3.54795,1.0,0.0,1.0,-0.0027142857142857107,3.58
2005-10-21,3.6152380952380954,3.54985,1.0,0.0,1.0,-0.0005454545454545431,3.59
2005-10-24,3.607142857142857,3.5513500000000007,1.0,0.0,1.0,-0.0001688311688311664,3.54
2005-10-25,3.59952380952381,3.5526000000000004,1.0,0.0,1.0,-0.001077922077922074,3.49
2005-10-26,3.5914285714285707,3.5534,1.0,0.0,1.0,-0.001636363636363628,3.49
2005-10-27,3.5857142857142854,3.5544,1.0,0.0,1.0,-0.0005064935064935014,3.57
2005-10-28,3.581428571428571,3.55545,0.0,0.0,0.0,0.0006233766233766279,3.58
2005-10-31,3.584761904761905,3.5570500000000003,0.0,0.0,0.0,0.0004025974025974056,3.61
2005-11-01,3.58952380952381,3.5585500000000003,1.0,0.0,1.0,-0.0014285714285714253,3.57
2005-11-02,3.5923809523809522,3.5601,1.0,0.0,1.0,-0.003636363636363633,3.54
2005-11-03,3.590952380952381,3.56115,1.0,0.0,1.0,-0.006272727272727273,3.48
2005-11-04,3.587619047619048,3.5620999999999996,1.0,0.0,1.0,-0.008298701298701302,3.48
2005-11-07,3.5828571428571427,3.56325,1.0,0.0,1.0,-0.009532467532467536,3.49
2005-11-08,3.580952380952381,3.565,1.0,0.0,1.0,-0.009857142857142863,3.55
2005-11-09,3.573333333333333,3.5667499999999994,1.0,0.0,1.0,-0.009779220779220783,3.5
2005-11-10,3.566190476190476,3.56865,1.0,1.0,1.0,-0.007727272727272734,3.57
2005-11-11,3.556190476190476,3.5706,1.0,1.0,1.0,-0.004896103896103901,3.56
2005-11-14,3.54952380952381,3.5727999999999995,1.0,1.0,1.0,-0.0022467532467532487,3.58
2005-11-15,3.55,3.5748,1.0,1.0,1.0,-0.00046753246753246966,3.62
2005-11-16,3.5576190476190472,3.5776,1.0,1.0,0.0,0.001883116883116884,3.72
2005-11-17,3.566190476190476,3.5808999999999997,1.0,1.0,0.0,0.0053766233766233745,3.78
2005-11-18,3.5714285714285716,3.5838000000000005,1.0,1.0,0.0,0.007181818181818182,3.69
2005-11-21,3.5771428571428574,3.5870499999999996,1.0,1.0,0.0,0.009246753246753244,3.71
2005-11-22,3.5866666666666664,3.5907999999999998,1.0,1.0,0.0,0.010831168831168832,3.74
2005-11-23,3.596190476190476,3.5943,0.0,0.0,0.0,0.010792207792207796,3.69
2005-11-24,3.6057142857142863,3.5981,0.0,0.0,0.0,0.010493506493506496,3.69
2005-11-25,3.612857142857143,3.6020499999999998,0.0,0.0,0.0,0.011467532467532475,3.72
2005-11-28,3.619047619047619,3.6060000000000003,0.0,0.0,0.0,0.012259740259740266,3.71
2005-11-29,3.619047619047619,3.6094000000000004,0.0,0.0,0.0,0.012012987012987019,3.61
2005-11-30,3.6238095238095234,3.6133499999999996,0.0,0.0,0.0,0.011974025974025972,3.67
2005-12-01,3.627619047619048,3.6172000000000004,0.0,0.0,0.0,0.01072727272727273,3.62
2005-12-02,3.6347619047619046,3.6212,0.0,0.0,0.0,0.00864935064935065,3.63
2005-12-05,3.6414285714285715,3.6252500000000003,0.0,0.0,0.0,0.006246753246753247,3.62
2005-12-06,3.65047619047619,3.62945,0.0,0.0,0.0,0.00458441558441559,3.68
2005-12-07,3.6557142857142857,3.6336,0.0,0.0,0.0,0.003272727272727276,3.66
2005-12-08,3.665238095238095,3.6378,0.0,0.0,0.0,0.0016233766233766285,3.7
2005-12-09,3.6666666666666665,3.6417,1.0,0.0,1.0,-0.0005844155844155812,3.6
2005-12-12,3.6680952380952383,3.6458500000000003,1.0,0.0,1.0,-0.0031038961038961027,3.59
2005-12-13,3.669047619047619,3.6502999999999997,1.0,0.0,1.0,-0.005246753246753244,3.6
2005-12-14,3.670952380952381,3.6547,1.0,0.0,1.0,-0.00606493506493506,3.66
2005-12-15,3.6671428571428573,3.65925,1.0,0.0,1.0,-0.005766233766233759,3.64
2005-12-16,3.6609523809523816,3.66365,1.0,1.0,1.0,-0.004376623376623374,3.65
2005-12-19,3.65952380952381,3.6681,1.0,1.0,1.0,-0.00397402597402597,3.66
2005-12-20,3.6566666666666663,3.6719,1.0,1.0,1.0,-0.003376623376623376,3.65
2005-12-21,3.650476190476191,3.6749499999999995,1.0,1.0,1.0,-0.0027922077922077917,3.61
2005-12-22,3.6490476190476193,3.6783500000000005,1.0,1.0,1.0,-0.0021038961038961027,3.66
2005-12-23,3.6499999999999995,3.6814999999999998,1.0,1.0,1.0,-0.0007272727272727285,3.71
2005-12-27,3.65047619047619,3.6847499999999997,1.0,1.0,0.0,0.001311688311688312,3.73
2005-12-28,3.6495238095238096,3.68725,1.0,1.0,0.0,0.0026753246753246735,3.69
2005-12-29,3.652857142857143,3.6897499999999996,1.0,1.0,0.0,0.0025064935064935045,3.68
2005-12-30,3.651904761904762,3.69205,1.0,1.0,0.0,0.002714285714285709,3.65
2005-12-31,3.6561904761904764,3.6942000000000004,1.0,1.0,0.0,0.0030129870129870077,3.71
