None,date,close,21d_vol,200d_vol,market_vol_cross,21d,200d,market_cross
2008,2016-01-28,1893.36,0.013516806886602147,0.01068531827502247,0.0,1938.0371428571432,2046.3504999999998,0.0
2007,2016-01-29,1940.24,0.014561289835762076,0.01082307503087715,0.0,1931.4600000000003,2045.5185499999998,0.0
2006,2016-02-01,1939.38,0.014544219628101535,0.010823043799706358,0.0,1925.5561904761905,2044.6905,0.0
2005,2016-02-02,1903.03,0.014898228326131342,0.0108744888911545,0.0,1918.8461904761903,2043.7997500000001,0.0
2004,2016-02-03,1912.53,0.014739527196505717,0.010859791210648596,0.0,1914.0780952380956,2042.8603999999998,0.0
2003,2016-02-04,1915.45,0.014732605253712129,0.010860463200709028,0.0,1909.2561904761903,2041.9512,0.0
2002,2016-02-05,1880.05,0.014977501269696571,0.010929163079197118,0.0,1904.0080952380954,2040.8116499999999,0.0
2001,2016-02-08,1853.44,0.014426853919688459,0.010969841892272805,0.0,1899.7390476190474,2039.5141999999998,0.0
2000,2016-02-09,1852.21,0.014292335447418852,0.010967898551292411,0.0,1896.4142857142856,2038.1868,0.0
1999,2016-02-10,1851.86,0.014284610603924101,0.01096515861940836,0.0,1892.9947619047618,2036.9015,0.0
1998,2016-02-11,1829.08,0.014285391217533173,0.010993700716110829,0.0,1887.7757142857142,2035.4731,0.0
1997,2016-02-12,1864.78,0.01408612627302851,0.011082573490378516,0.0,1886.5614285714287,2034.2627499999999,0.0
1996,2016-02-16,1895.58,0.01407540699198286,0.011126381144546761,0.0,1885.3109523809524,2033.3131,0.0
1995,2016-02-17,1926.82,0.013662621604454027,0.01116116157255404,0.0,1887.5247619047618,2032.4057500000001,0.0
1994,2016-02-18,1917.83,0.013721800129279274,0.011162536073683232,0.0,1889.2628571428572,2031.42245,0.0
1993,2016-02-19,1917.78,0.01341520763055232,0.011133031508884285,0.0,1892.0461904761905,2030.56405,0.0
1992,2016-02-22,1945.5,0.013688345406815669,0.011178159339233124,0.0,1895.689523809524,2029.8908,0.0
1991,2016-02-23,1921.27,0.013370142902668861,0.011207485843824118,0.0,1896.3738095238095,2029.0571499999999,0.0
1990,2016-02-24,1929.8,0.012869659415051167,0.011170002115483062,0.0,1898.8842857142856,2028.12565,0.0
1989,2016-02-25,1951.7,0.012746671691685118,0.011195853926647273,0.0,1901.1733333333334,2027.3575,0.0
1988,2016-02-26,1948.05,0.012466654733599432,0.01119486462799816,0.0,1904.2733333333333,2026.60215,0.0
1987,2016-02-29,1932.23,0.012609102316190541,0.011208373479705512,0.0,1906.1242857142854,2025.7709,0.0
1986,2016-03-01,1978.35,0.01252921390459041,0.011309077670491652,0.0,1907.9390476190476,2025.0571499999999,0.0
1985,2016-03-02,1986.45,0.012543434598575114,0.01131315635324544,0.0,1910.1804761904762,2024.3757500000002,0.0
1984,2016-03-03,1993.4,0.011674410856874555,0.011313874465865603,0.0,1914.4838095238097,2023.6967499999998,0.0
1983,2016-03-04,1999.99,0.01166022922698369,0.011316761179537055,0.0,1918.6485714285711,2023.0575499999998,0.0
1982,2016-03-07,2001.76,0.011662727263141636,0.011316988596404197,0.0,1922.7585714285715,2022.4370999999999,0.0
1981,2016-03-08,1979.26,0.011105748141605195,0.011342090565778255,0.0,1927.482857142857,2021.6793,0.0
1980,2016-03-09,1989.26,0.010432451606334677,0.011347738227469135,0.0,1933.9504761904761,2020.9953,0.0
1979,2016-03-10,1989.57,0.010418137691241555,0.011325494275937518,0.0,1940.4914285714285,2020.4221499999999,0.0
1978,2016-03-11,2022.19,0.010747581505223295,0.011366467996933789,0.0,1948.602380952381,2019.9157,0.0
1977,2016-03-14,2019.64,0.01014782812849691,0.011366465386605426,0.0,1957.6766666666667,2019.4099500000002,0.0
1976,2016-03-15,2015.93,0.00966376307818014,0.011358792902250909,0.0,1964.8742857142856,2018.9526500000002,0.0
1975,2016-03-16,2027.22,0.009233591627223328,0.011365086518828105,0.0,1971.142857142857,2018.5301000000002,0.0
1974,2016-03-17,2040.59,0.008772519428221184,0.011375031328653978,0.0,1976.560476190476,2018.18505,0.0
1973,2016-03-18,2049.58,0.008611348661822914,0.01137847128974004,0.0,1982.8342857142857,2017.8625999999997,0.0
1972,2016-03-21,2051.6,0.008595432757504705,0.011362669216550067,0.0,1989.2066666666665,2017.6414000000002,0.0
1971,2016-03-22,2049.8,0.008243906984509098,0.011362408875511511,0.0,1994.1733333333334,2017.42625,0.0
1970,2016-03-23,2036.71,0.007781262349475613,0.011362158836412613,0.0,1999.6704761904762,2017.2133999999999,0.0
1969,2016-03-24,2035.94,0.0078009533891209605,0.011362114622804053,0.0,2004.7247619047619,2016.9923500000002,0.0
1968,2016-03-28,2037.05,0.007547602963407283,0.011329760233006338,1.0,2008.7890476190476,2016.6516000000001,0.0
1967,2016-03-29,2055.01,0.007629095046958892,0.011346625379435945,1.0,2013.8823809523808,2016.38235,0.0
1966,2016-03-30,2063.95,0.0072297087986260365,0.011340395103919106,1.0,2020.154761904762,2016.23155,1.0
1965,2016-03-31,2059.74,0.005580431053092013,0.011336637944482506,1.0,2024.030476190476,2016.1081,1.0
1964,2016-04-01,2072.78,0.005644369585463032,0.011338346872882332,1.0,2028.1414285714286,2015.99055,1.0
1963,2016-04-04,2066.13,0.005746017670402711,0.011339608665625832,1.0,2031.6047619047617,2015.819,1.0
1962,2016-04-05,2045.17,0.006288069879869301,0.01133995275399867,1.0,2033.7561904761908,2015.4386499999998,1.0
1961,2016-04-06,2066.66,0.006612715830594383,0.011358881208490221,1.0,2036.8466666666666,2015.2220000000002,1.0
1960,2016-04-07,2041.91,0.0066864729997278835,0.011381604871893176,1.0,2039.83,2014.8172999999997,1.0
1959,2016-04-08,2047.6,0.006644469341728431,0.011383404117015996,1.0,2042.6080952380955,2014.4343000000001,1.0
1958,2016-04-11,2041.99,0.006700983922637591,0.011373390084282009,1.0,2045.1042857142859,2014.1013500000001,1.0
1957,2016-04-12,2061.72,0.006084468128530577,0.011392558878464442,1.0,2046.9866666666667,2013.8984,1.0
1956,2016-04-13,2082.42,0.0063712252065317,0.011414841772182186,1.0,2049.9761904761904,2013.8030500000002,1.0
1955,2016-04-14,2082.78,0.00633420271605259,0.01131647832724707,1.0,2053.1595238095238,2013.92875,1.0
1954,2016-04-15,2080.73,0.006287203309570732,0.01131521208302504,1.0,2055.707619047619,2014.01685,1.0
1953,2016-04-18,2094.34,0.006284927473507929,0.011314048570877528,1.0,2058.267142857143,2014.1014499999999,1.0
1952,2016-04-19,2100.8,0.006258368881866516,0.01131605989000854,1.0,2060.7061904761904,2014.22155,1.0
1951,2016-04-20,2102.4,0.00625889955631407,0.011312721992495774,1.0,2063.1252380952383,2014.38975,1.0
1950,2016-04-21,2091.48,0.006399291750889959,0.011310844580177058,1.0,2065.1099999999997,2014.4404499999998,1.0
1949,2016-04-22,2091.58,0.0061790811109719386,0.011247527578241108,1.0,2067.7228571428573,2014.6649499999999,1.0
1948,2016-04-25,2087.79,0.006206060202987217,0.011247300700373492,1.0,2070.191904761905,2014.8473499999998,1.0
1947,2016-04-26,2091.7,0.006205835121238205,0.01121473038775014,1.0,2072.7942857142857,2014.92275,1.0
1946,2016-04-27,2095.15,0.005964337985598306,0.011188226138910644,1.0,2074.7057142857143,2014.9005000000002,1.0
1945,2016-04-28,2075.81,0.0063042874265905775,0.011202819776503607,1.0,2075.270476190476,2014.7348000000002,1.0
1944,2016-04-29,2065.3,0.006394115030487919,0.01120830048234742,1.0,2075.535238095238,2014.5243,1.0
1943,2016-05-02,2081.43,0.006472671540858394,0.011207573921666944,1.0,2075.947142857143,2014.31,1.0
1942,2016-05-03,2063.37,0.00672409234086353,0.011223756830265018,1.0,2075.8157142857144,2013.99365,1.0
1941,2016-05-04,2051.12,0.006463135960190332,0.011231053537020015,1.0,2076.0990476190473,2013.60785,1.0
1940,2016-05-05,2050.63,0.006015612543190974,0.01122730013840583,1.0,2075.3357142857144,2013.26495,1.0
1939,2016-05-06,2057.14,0.005426317919051758,0.011228644196707552,1.0,2076.060952380952,2012.9799000000003,1.0
1938,2016-05-09,2058.69,0.005398899980499968,0.011221866642791982,1.0,2076.5890476190475,2012.7626,1.0
1937,2016-05-10,2084.39,0.005960833464786571,0.011230880575237507,1.0,2078.6080952380953,2012.7862999999998,1.0
1936,2016-05-11,2064.46,0.00604359730098045,0.011244021939181191,1.0,2078.7385714285715,2012.7704,1.0
1935,2016-05-12,2064.11,0.005599544845052804,0.011209897630739152,1.0,2077.866666666667,2012.6247,1.0
1934,2016-05-13,2046.61,0.005867973278142167,0.011213450686529163,1.0,2076.1442857142856,2012.3149000000003,1.0
1933,2016-05-16,2066.66,0.006305387148040878,0.011235269068250875,1.0,2075.4742857142855,2012.1050500000001,1.0
1932,2016-05-17,2047.21,0.006401520301883332,0.011253712510142937,1.0,2073.23,2011.8219,1.0
1931,2016-05-18,2047.63,0.0063384607209822945,0.011252191090971196,1.0,2070.6980952380954,2011.56985,1.0
1930,2016-05-19,2040.04,0.0063437137575798,0.01125405593917714,1.0,2067.7285714285713,2011.30345,1.0
1929,2016-05-20,2052.32,0.006480404149340064,0.011260093463022978,1.0,2065.8638095238093,2011.06585,1.0
1928,2016-05-23,2048.04,0.00648154105958649,0.011247796664109189,1.0,2063.790476190476,2010.8882499999997,1.0
1927,2016-05-24,2076.06,0.0072150203633268685,0.011287452610741497,1.0,2063.231904761905,2010.8807000000002,1.0
1926,2016-05-25,2090.54,0.007373725520965371,0.01126207623347453,1.0,2063.176666666667,2010.8125,1.0
1925,2016-05-26,2090.1,0.007363770233874501,0.011241530993232007,1.0,2062.936190476191,2010.84265,1.0
1924,2016-05-27,2099.06,0.007110446896089064,0.011245384833033407,1.0,2064.0433333333335,2010.9077,1.0
1923,2016-05-31,2096.95,0.007004672896007184,0.011245243233120192,1.0,2065.5504761904763,2010.9755000000002,1.0
1922,2016-06-01,2099.33,0.006817605011695053,0.011242156032012531,1.0,2066.402857142857,2011.0144500000001,1.0
1921,2016-06-02,2105.26,0.0065033200256294586,0.011237908397651944,1.0,2068.397619047619,2011.0285499999998,1.0
1920,2016-06-03,2099.13,0.006374376507166371,0.011238265000811282,1.0,2070.6838095238095,2011.0395999999998,1.0
1919,2016-06-06,2109.41,0.00641841485986286,0.011228009186036527,1.0,2073.482857142857,2011.1886000000002,1.0
1918,2016-06-07,2112.13,0.006404800563239508,0.011124842451682151,1.0,2076.1014285714286,2011.5706,1.0
1917,2016-06-08,2119.12,0.006418956243121561,0.010883647636523377,1.0,2078.979047619048,2012.31175,1.0
1916,2016-06-09,2115.48,0.005926703377686172,0.010495986252928318,1.0,2080.4595238095235,2013.4231,1.0
1915,2016-06-10,2096.07,0.005893291428520586,0.010470734031501285,1.0,2081.964761904762,2014.5654000000002,1.0
1914,2016-06-13,2079.06,0.006202817611459949,0.010139876077285887,1.0,2082.6766666666667,2015.2581500000001,1.0
1913,2016-06-14,2075.32,0.00588848544364108,0.01000049309445574,1.0,2084.0438095238096,2015.69645,1.0
1912,2016-06-15,2071.5,0.005526376706492051,0.010001511012042174,1.0,2084.2742857142857,2016.1096,1.0
1911,2016-06-16,2077.99,0.0051031544899079045,0.009984765231030247,1.0,2085.7400000000002,2016.6386499999999,1.0
1910,2016-06-17,2071.22,0.0051759407121377155,0.009753530094864479,1.0,2086.8633333333337,2017.4255000000003,1.0
1909,2016-06-20,2083.25,0.0052004080648745425,0.009679552481651914,1.0,2088.9209523809527,2018.0974500000002,1.0
1908,2016-06-21,2088.9,0.005090482244747402,0.009680834365287007,1.0,2090.6628571428573,2018.7863,1.0
1907,2016-06-22,2085.45,0.005078847920672945,0.009616702084321188,1.0,2092.444285714286,2019.60745,1.0
1906,2016-06-23,2113.32,0.005039927733332756,0.009504029493962722,1.0,2094.218571428571,2020.3270000000002,1.0
1905,2016-06-24,2037.41,0.009437614175069097,0.00980479299900237,1.0,2091.688571428572,2020.8038499999998,1.0
1904,2016-06-27,2000.54,0.010136719087386345,0.00988500961997971,1.0,2087.4238095238093,2021.0451,1.0
1903,2016-06-28,2036.09,0.01094115400799911,0.00995747601653393,1.0,2084.425238095238,2021.4203,1.0
1902,2016-06-29,2070.77,0.011651334056320534,0.010022457917411574,1.0,2083.1785714285716,2022.009,1.0
1901,2016-06-30,2098.86,0.012047494738598761,0.010027110207624234,1.0,2083.15619047619,2022.61285,1.0
1900,2016-07-01,2102.95,0.012038731301164106,0.010010161433683497,1.0,2083.0461904761905,2023.1510500000002,1.0
1899,2016-07-05,2088.55,0.012116458272304056,0.010020900084768941,1.0,2082.542380952381,2023.6428,1.0
1898,2016-07-06,2099.73,0.012126448896589571,0.00995805948162038,1.0,2082.0814285714287,2024.3512999999998,1.0
1897,2016-07-07,2097.9,0.012122182607783874,0.00995393408622342,1.0,2081.4038095238097,2025.00595,1.0
1896,2016-07-08,2129.9,0.012566114407322861,0.009967554569740914,1.0,2081.9171428571426,2025.9417500000002,1.0
1895,2016-07-11,2137.16,0.012575857331766612,0.009968111358169784,1.0,2082.9495238095237,2026.93375,1.0
1894,2016-07-12,2152.14,0.01244715598906922,0.009974868586039947,1.0,2085.619523809524,2028.0332500000002,1.0
1893,2016-07-13,2152.43,0.012264105062957133,0.009974654962311263,1.0,2089.1133333333332,2029.1387,1.0
1892,2016-07-14,2163.75,0.012261323462453053,0.009799999065571682,1.0,2093.3242857142855,2030.5486,1.0
1891,2016-07-15,2161.74,0.01224867838854202,0.009800599075289348,1.0,2097.621428571428,2031.93685,1.0
1890,2016-07-18,2166.89,0.012246413440058597,0.009715616056638824,1.0,2101.8547619047617,2033.17115,1.0
1889,2016-07-19,2163.78,0.012213637010039104,0.00971619491949658,1.0,2106.2623809523807,2034.37095,1.0
1888,2016-07-20,2173.02,0.012194950154629989,0.00967144017640104,1.0,2110.537142857143,2035.4792499999999,1.0
1887,2016-07-21,2165.17,0.012254825499461724,0.009594659887532744,1.0,2114.1690476190474,2036.3698499999998,1.0
1886,2016-07-22,2175.03,0.01224445793621012,0.009594765851987557,1.0,2118.4347619047617,2037.3454000000002,1.0
1885,2016-07-25,2168.48,0.012008349219707285,0.009582919191813371,1.0,2121.0614285714287,2038.2086499999998,1.0
1884,2016-07-26,2169.18,0.008338315683397792,0.00956446391995032,1.0,2127.3361904761905,2038.9874,1.0
1883,2016-07-27,2166.58,0.006865762418172707,0.009565075500469467,1.0,2135.2428571428572,2039.74585,1.0
1882,2016-07-28,2170.06,0.006101041546740224,0.009565262189004706,1.0,2141.622380952381,2040.5088500000002,1.0
1881,2016-07-29,2173.6,0.0052124103238299704,0.009551911235585514,1.0,2146.519047619048,2041.3584,1.0
1880,2016-08-01,2170.84,0.004588886812805446,0.00954569933055723,1.0,2149.9466666666667,2042.2414,1.0
1879,2016-08-02,2157.03,0.00490683301170205,0.009503240651737119,1.0,2152.521904761905,2042.90725,1.0
1878,2016-08-03,2163.79,0.004556177478406062,0.009500569516197545,1.0,2156.104761904762,2043.5606500000001,1.0
1877,2016-08-04,2164.25,0.004487455893801271,0.009500571654544562,1.0,2159.177142857143,2044.2136,1.0
1876,2016-08-05,2182.87,0.004711286919914706,0.009517653785359789,1.0,2163.223333333333,2044.9741000000001,1.0
1875,2016-08-08,2180.89,0.003633157549383154,0.00950788212660804,1.0,2165.6514285714284,2045.78385,1.0
1874,2016-08-09,2181.74,0.003598097296378579,0.009438746478897626,1.0,2167.7742857142857,2046.43,1.0
1873,2016-08-10,2175.49,0.0034140769477668015,0.009410856118932994,1.0,2168.8861904761907,2046.9317,1.0
1872,2016-08-11,2185.79,0.0035333562947820413,0.009414937022401435,1.0,2170.474761904762,2047.5047499999998,1.0
1871,2016-08-12,2184.05,0.003390602074749904,0.00941310347935982,1.0,2171.4414285714283,2048.09555,1.0
1870,2016-08-15,2190.15,0.003412282809078146,0.00937936521704931,1.0,2172.7942857142857,2048.59455,1.0
1869,2016-08-16,2178.15,0.0036348016918777135,0.009387989374890136,1.0,2173.3304761904765,2049.03825,1.0
1868,2016-08-17,2182.22,0.003629792109251504,0.00938189379654229,1.0,2174.2085714285718,2049.55255,1.0
1867,2016-08-18,2187.02,0.00354713084034059,0.00934692561334457,1.0,2174.875238095238,2049.9674,1.0
1866,2016-08-19,2183.87,0.003457348575871748,0.009345898625211593,1.0,2175.7657142857142,2050.3378,1.0
1865,2016-08-22,2182.64,0.0033292582049436986,0.009342302740454951,1.0,2176.1280952380953,2050.73945,1.0
1864,2016-08-23,2186.9,0.0032677119580873247,0.00934265651801918,1.0,2177.005238095238,2051.1743,1.0
1863,2016-08-24,2175.44,0.0034933615819445893,0.009350547782276964,1.0,2177.3033333333333,2051.5555,1.0
1862,2016-08-25,2172.47,0.003496741412111844,0.009323915053236587,1.0,2177.583809523809,2052.02495,1.0
1861,2016-08-26,2169.04,0.003498609498843801,0.009324328780944583,1.0,2177.535238095238,2052.46155,1.0
1860,2016-08-29,2180.38,0.0036666623155199537,0.009327806521406688,1.0,2177.8580952380953,2052.98845,1.0
1859,2016-08-30,2176.12,0.0036829300123522647,0.009273391120072643,1.0,2178.1095238095236,2053.6391999999996,1.0
1858,2016-08-31,2170.95,0.0034243180725787316,0.00923884939687633,1.0,2178.772380952381,2054.37875,1.0
1857,2016-09-01,2170.86,0.003362986666428426,0.009181704935614194,1.0,2179.1090476190475,2054.9671,1.0
1856,2016-09-02,2179.98,0.003476587218849215,0.009185136604769363,1.0,2179.8580952380953,2055.6148000000003,1.0
1855,2016-09-06,2186.48,0.0029964735265051463,0.009118959135458165,1.0,2180.03,2056.1293,1.0
1854,2016-09-07,2186.16,0.002988541628508988,0.009118485986092427,1.0,2180.2809523809524,2056.6539,1.0
1853,2016-09-08,2181.3,0.0030307119803134907,0.009116632376031582,1.0,2180.2599999999998,2057.11455,1.0
1852,2016-09-09,2127.81,0.006198821883760153,0.009286552742167335,1.0,2177.9895238095237,2057.32065,1.0
1851,2016-09-12,2159.04,0.006980899076794375,0.00934247197532806,1.0,2176.715714285714,2057.67015,1.0
1850,2016-09-13,2127.02,0.0076523315882105125,0.009403327628112747,1.0,2174.0,2057.8609,1.0
1849,2016-09-14,2125.77,0.00759828129122444,0.009403381123988096,1.0,2170.934285714286,2058.0391999999997,1.0
1848,2016-09-15,2147.26,0.007932025762698134,0.009423656927653437,1.0,2169.463333333333,2058.37345,1.0
1847,2016-09-16,2139.16,0.007937067220268148,0.009398275845349769,1.0,2167.412857142857,2058.5561000000002,1.0
1846,2016-09-19,2139.12,0.007907824670463312,0.009364862845207024,1.0,2165.131904761905,2058.85415,1.0
1845,2016-09-20,2139.76,0.00791268729165261,0.009307057611393882,1.0,2163.0314285714285,2059.30485,1.0
1844,2016-09-21,2163.12,0.00832398236394889,0.009228082373241225,1.0,2162.1019047619047,2059.6620000000003,1.0
1843,2016-09-22,2177.18,0.008446434601616632,0.00922463380318095,1.0,2161.6390476190477,2060.16255,1.0
1842,2016-09-23,2164.69,0.008462022914158158,0.009222004169977087,1.0,2161.127142857143,2060.66805,1.0
1841,2016-09-26,2146.1,0.008656517434299162,0.009225936733576783,1.0,2159.8714285714286,2061.1604500000003,1.0
1840,2016-09-27,2159.93,0.008785585055876462,0.009235234183509966,1.0,2159.437619047619,2061.69895,1.0
1839,2016-09-28,2171.37,0.008787692609209117,0.009133292080051598,1.0,2159.008571428571,2062.49395,1.0
1838,2016-09-29,2151.13,0.009007811780619903,0.009153881837288092,1.0,2157.8185714285714,2063.1399,1.0
1837,2016-09-30,2168.27,0.009182649460575072,0.009140974967986085,1.0,2157.6909523809527,2063.7642,1.0
1836,2016-10-03,2161.2,0.009209265817258378,0.00908913140215173,1.0,2157.2309523809527,2064.20485,1.0
1835,2016-10-04,2150.49,0.009207143412513445,0.00903096382713604,1.0,2155.826666666667,2064.74785,1.0
1834,2016-10-05,2159.73,0.009237332482667407,0.008942027701004303,1.0,2154.5528571428567,2065.51875,1.0
1833,2016-10-06,2160.77,0.00923984253617729,0.008926648468186894,1.0,2153.34380952381,2066.21685,1.0
1832,2016-10-07,2153.74,0.00925191863446283,0.008909992603878508,1.0,2152.0314285714285,2066.7907,1.0
1831,2016-10-10,2163.66,0.007453408667828086,0.00887403495074506,1.0,2153.7385714285715,2067.2875499999996,1.0
1830,2016-10-11,2136.73,0.0072931161116122755,0.008918896557049612,1.0,2152.67619047619,2067.66625,1.0
1829,2016-10-12,2139.18,0.006501686946789494,0.00891757260386502,1.0,2153.255238095238,2068.07965,1.0
1828,2016-10-13,2132.55,0.006541381174732279,0.00888999987003198,1.0,2153.578095238095,2068.3505999999998,1.0
1827,2016-10-14,2132.98,0.006136052809334096,0.008874549410273323,1.0,2152.8980952380953,2068.6987,1.0
1826,2016-10-17,2126.5,0.006117348601770083,0.008851161172350824,1.0,2152.295238095238,2069.1115,1.0
1825,2016-10-18,2139.6,0.0062762714020385925,0.008791064679921136,1.0,2152.318095238095,2069.7462,1.0
1824,2016-10-19,2144.29,0.006294147821151916,0.00879124857293112,1.0,2152.5338095238094,2070.3841,1.0
1823,2016-10-20,2141.34,0.005795094468087215,0.008739550455257577,1.0,2151.496666666667,2071.1395,1.0
1822,2016-10-21,2141.16,0.005573678419427923,0.008566591915877773,1.0,2149.7814285714285,2072.12985,1.0
1821,2016-10-24,2151.33,0.005577180465831199,0.008533472170338117,1.0,2149.145238095238,2073.27635,1.0
1820,2016-10-25,2143.16,0.00531000133281112,0.008539032469864627,1.0,2149.005238095238,2074.3738,1.0
1819,2016-10-26,2139.43,0.00510613964918611,0.00852502962197113,1.0,2148.0290476190476,2075.3775499999997,1.0
1818,2016-10-27,2133.04,0.00495843680533391,0.008329837144954843,1.0,2146.2038095238095,2076.59135,1.0
1817,2016-10-28,2126.41,0.00459593770509614,0.00825632224442915,1.0,2145.0266666666666,2077.6142,1.0
1816,2016-10-31,2126.15,0.004168448879992219,0.008102390538275755,1.0,2143.0209523809526,2078.8433,1.0
1815,2016-11-01,2111.72,0.004335954696108131,0.008119380258391004,1.0,2140.6647619047617,2079.99525,1.0
1814,2016-11-02,2097.94,0.004419219048141979,0.008087859269621451,1.0,2138.1623809523808,2081.1883,1.0
1813,2016-11-03,2088.66,0.004287725017908832,0.008089085503259359,1.0,2134.7780952380954,2082.28665,1.0
1812,2016-11-04,2085.18,0.0042612943363726065,0.007970604296535651,1.0,2131.1785714285716,2083.17805,1.0
1811,2016-11-07,2131.52,0.006674359664009373,0.008031478251633823,1.0,2130.120476190476,2084.45025,1.0
1810,2016-11-08,2139.56,0.0066450929568471475,0.007977943803781674,1.0,2128.972857142857,2085.6299,1.0
1809,2016-11-09,2163.26,0.0065052222018936925,0.007969753127974625,1.0,2130.2361904761906,2087.03145,1.0
1808,2016-11-10,2167.48,0.006511024793603666,0.007962904057654648,1.0,2131.5838095238096,2088.40205,1.0
1807,2016-11-11,2164.45,0.0064727017590997275,0.007782699327935764,1.0,2133.102857142857,2089.5231,1.0
1806,2016-11-14,2164.2,0.006474309641519986,0.007782524266936254,1.0,2134.5895238095236,2090.6472,1.0
1805,2016-11-15,2180.39,0.0065759136785100035,0.007673653602958563,1.0,2137.1557142857146,2092.034,1.0
1804,2016-11-16,2176.94,0.006500820736242884,0.00766920755705284,1.0,2138.9338095238095,2093.3560500000003,1.0
1803,2016-11-17,2187.12,0.006549097492195308,0.0076742260809354885,1.0,2140.9733333333334,2094.7144,1.0
1802,2016-11-18,2181.9,0.006570719672500147,0.007553724118295982,1.0,2142.904761904762,2096.2236500000004,1.0
1801,2016-11-21,2198.18,0.006717937809462065,0.007492743424251127,1.0,2145.6200000000003,2097.9473500000004,1.0
1800,2016-11-22,2202.94,0.0066744653100888176,0.007492534145734791,1.0,2148.077619047619,2099.701,1.0
1799,2016-11-23,2204.72,0.006579201118580627,0.0074921596672554575,1.0,2151.0090476190476,2101.4653,1.0
1798,2016-11-25,2213.35,0.006561979689774749,0.0074357189204835705,1.0,2154.529047619047,2103.38665,1.0
1797,2016-11-28,2201.72,0.006660025656931254,0.0073329581469739145,1.0,2157.7995238095236,2105.07135,1.0
1796,2016-11-29,2204.66,0.006575876554069764,0.007249315252459766,1.0,2161.5257142857145,2106.6167499999997,1.0
1795,2016-11-30,2198.81,0.006634401284347108,0.007168020905082796,1.0,2164.985714285714,2107.9767,1.0
1794,2016-12-01,2191.08,0.006462556736844244,0.007164164102363881,1.0,2168.7647619047616,2109.3429499999997,1.0
1793,2016-12-02,2191.95,0.006188277455103155,0.007164021189021281,1.0,2173.2414285714285,2110.7138,1.0
1792,2016-12-05,2204.71,0.006050629975005902,0.007107261061130769,1.0,2178.7676190476186,2112.0098500000004,1.0
1791,2016-12-06,2212.23,0.005973558258720051,0.007048091509460365,1.0,2184.817619047619,2113.46465,1.0
1790,2016-12-07,2241.35,0.00473250187462782,0.007097407974574649,1.0,2190.0476190476193,2115.0224,1.0
1789,2016-12-08,2246.19,0.004722184427498508,0.007058558134313299,1.0,2195.1252380952383,2116.49485,1.0
1788,2016-12-09,2259.53,0.004370642962921371,0.007065781386622779,1.0,2199.709523809524,2118.05225,1.0
1787,2016-12-12,2256.96,0.00442659168889758,0.007038758833552828,1.0,2203.970476190476,2119.6759,1.0
1786,2016-12-13,2271.72,0.004466202899535248,0.006862035885418491,1.0,2209.0785714285716,2121.14275,1.0
1785,2016-12-14,2253.28,0.004996468763386082,0.006886124490950084,1.0,2213.3204761904763,2122.4769,1.0
1784,2016-12-15,2262.03,0.00485747380851744,0.006886977977217422,1.0,2217.208095238095,2123.8200500000003,1.0
1783,2016-12-16,2258.07,0.004863396787534616,0.006886407740013977,1.0,2221.0714285714284,2125.11045,1.0
1782,2016-12-19,2262.53,0.004817762898637228,0.00688705855309748,1.0,2224.6623809523808,2126.4143,1.0
1781,2016-12-20,2270.76,0.004746198454643041,0.00683799922715564,1.0,2228.8938095238095,2127.8718,1.0
1780,2016-12-21,2265.18,0.00465980084190545,0.006834573145315341,1.0,2232.0842857142857,2129.2513999999996,1.0
1779,2016-12-22,2260.96,0.004710721895055224,0.006836799498362967,1.0,2234.847142857143,2130.60835,1.0
1778,2016-12-23,2263.79,0.0047096906089133354,0.006746220506939862,1.0,2237.66,2131.8163499999996,1.0
1777,2016-12-27,2268.88,0.004676837956288531,0.006746008839564287,1.0,2240.3042857142855,2133.0625499999996,1.0
1776,2016-12-28,2249.92,0.0049347092943688485,0.006773681158665571,1.0,2242.599523809524,2134.2325,1.0
1775,2016-12-29,2249.26,0.004942487276726338,0.006764467926360567,1.0,2244.723333333333,2135.3426999999997,1.0
1774,2016-12-30,2238.83,0.0050334646129946165,0.0067605385345560435,1.0,2246.6290476190475,2136.3338999999996,1.0
1773,2017-01-03,2257.83,0.005188139590711711,0.006778446905502875,1.0,2249.807619047619,2137.3751500000003,1.0
1772,2017-01-04,2270.75,0.005264128765062484,0.006788413623820422,1.0,2253.56,2138.4709,1.0
1771,2017-01-05,2269.0,0.005201839826807141,0.006788308328959509,1.0,2256.6214285714286,2139.5669,1.0
1770,2017-01-06,2276.98,0.005203959893426652,0.006773752309528398,1.0,2259.7047619047617,2140.7682499999996,1.0
1769,2017-01-09,2268.9,0.004559438191681842,0.006779679411512879,1.0,2261.0166666666664,2141.93305,1.0
1768,2017-01-10,2268.9,0.004546453112775528,0.006779787599980755,1.0,2262.098095238095,2143.0923,1.0
1767,2017-01-11,2275.32,0.0044092824262190996,0.0067564626106088104,1.0,2262.85,2144.1938499999997,1.0
1766,2017-01-12,2270.44,0.004431539447035665,0.006753547682995996,1.0,2263.491904761905,2145.2263000000003,1.0
1765,2017-01-13,2274.64,0.004214890038786873,0.0067518590249163925,1.0,2263.6309523809523,2146.3008,1.0
1764,2017-01-17,2267.89,0.0038457771384434055,0.006743587463513138,1.0,2264.326666666667,2147.27635,1.0
