date,AUDCHF,21dma,200dma,audchf_signal
2021-02-18,0.6971380114555359,0.6874063327198937,0.6622937145829201,1.0
2021-02-19,0.6952999830245972,0.6876753795714605,0.6626215896010399,1.0
2021-02-22,0.7072799801826477,0.6886601391292754,0.6630355694890022,1.0
2021-02-23,0.7085000276565552,0.6898688560440427,0.6634083196520806,1.0
2021-02-24,0.7157599925994873,0.6913269502776009,0.6638118195533752,1.0
2021-02-25,0.7225000262260437,0.6930269513811383,0.6642439597845078,1.0
2021-02-26,0.7124900221824646,0.6945883802005223,0.6646194049715995,1.0
2021-03-01,0.7034929990768433,0.6956316175914946,0.6649588200449944,1.0
2021-03-02,0.711080014705658,0.6971525720187596,0.6653341701626778,1.0
2021-03-03,0.7160980105400085,0.6986810479845319,0.6657056802511215,1.0
2021-03-04,0.7134000062942505,0.70012914282935,0.6660684302449227,1.0
2021-03-05,0.7169690132141113,0.7016124299594334,0.6664569503068924,1.0
2021-03-08,0.7170739769935608,0.703054047766186,0.6668439701199531,1.0
2021-03-09,0.7166699767112732,0.7043102383613586,0.66716726988554,1.0
2021-03-10,0.7160239815711975,0.7054242860703241,0.6674228799343109,1.0
2021-03-11,0.7186269760131836,0.7067446651912871,0.6676864397525787,1.0
2021-03-12,0.7200199961662292,0.708288331826528,0.6679707896709443,1.0
2021-03-15,0.7213699817657471,0.7097883309636798,0.6682151395082474,1.0
2021-03-16,0.7182999849319458,0.7110235691070557,0.668446139395237,1.0
2021-03-17,0.7164610028266907,0.7121836174102056,0.6687285843491554,1.0
2021-03-18,0.7205550074577332,0.7135766176950364,0.6690433844923973,1.0
2021-03-19,0.7190399765968323,0.7146195684160505,0.6694142344594002,1.0
2021-03-22,0.718222975730896,0.7157111394973028,0.6697589492797852,1.0
2021-03-23,0.7150800228118896,0.7160825700986952,0.6700324493646622,1.0
2021-03-24,0.7106750011444092,0.7161861402647836,0.6703067243099212,1.0
2021-03-25,0.7104359865188599,0.7159326161657061,0.6705972543358802,1.0
2021-03-26,0.7134640216827393,0.7155023302350726,0.6709012243151665,1.0
2021-03-29,0.7174999713897705,0.7157408992449442,0.6712402242422104,1.0
2021-03-30,0.7170029878616333,0.71638423204422,0.6715435841679573,1.0
2021-03-31,0.7165499925613403,0.7166447071802049,0.6718484392762184,1.0
2021-04-01,0.7167919874191284,0.7166777536982581,0.6721820491552353,1.0
2021-04-02,0.7174550294876099,0.7168708500407991,0.6725068244338036,1.0
2021-04-05,0.7174919843673706,0.7168957534290495,0.6728429993987084,1.0
2021-04-06,0.7163000106811523,0.7168588978903634,0.6731568995118141,1.0
2021-04-07,0.713100016117096,0.7166888997668311,0.6734573996067047,1.0
2021-04-08,0.7075009942054749,0.7162830432256063,0.6737271046638489,1.0
2021-04-09,0.7074829936027527,0.7157523773965382,0.6739932346343994,1.0
2021-04-12,0.7052130103111267,0.7150472828320095,0.6742366147041321,1.0
2021-04-13,0.703590989112854,0.7142006641342526,0.6744698697328567,1.0
2021-04-14,0.703781008720398,0.7135092843146551,0.6747175449132919,1.0
2021-04-15,0.7129129767417908,0.7133403306915647,0.6750049099326134,1.0
2021-04-16,0.7146199941635132,0.7130577110108876,0.6753063598275184,1.0
2021-04-19,0.7100610136985779,0.7126301413490659,0.6755888649821281,1.0
2021-04-20,0.7102760076522827,0.7122517142977033,0.6758762449026108,1.0
2021-04-21,0.7074900269508362,0.7118902859233674,0.676136195063591,1.0
2021-04-22,0.7108709812164307,0.7118996183077494,0.6763870498538017,1.0
2021-04-23,0.7064759731292725,0.7117110462415785,0.6766228196024895,1.0
2021-04-26,0.7075899839401245,0.7114313301585969,0.6768759346008301,1.0
2021-04-27,0.7128260135650635,0.7112087607383728,0.6771455645561218,1.0
2021-04-28,0.7098749876022339,0.7108693321545919,0.6773677444458008,1.0
2021-04-29,0.7085999846458435,0.710490760349092,0.6775920194387436,1.0
2021-04-30,0.7068700194358826,0.7100182856832232,0.6778443694114685,1.0
2021-05-03,0.7044000029563904,0.7093966177531651,0.678097919523716,1.0
2021-05-04,0.7069000005722046,0.7088922375724429,0.6783410546183586,1.0
2021-05-05,0.7046689987182617,0.7083383798599243,0.6785797944664955,1.0
2021-05-06,0.7077900171279907,0.708085522765205,0.678846809566021,1.0
2021-05-07,0.7062000036239624,0.708023570832752,0.6791053095459938,1.0
2021-05-10,0.7076069712638855,0.7080294745309013,0.6793795442581176,1.0
2021-05-11,0.7055420279502869,0.7080451420375279,0.67964375436306,1.0
2021-05-12,0.7083799839019775,0.7082731894084385,0.6799111542105675,1.0
2021-05-13,0.702692985534668,0.7082213787805467,0.6801563692092896,1.0
2021-05-14,0.6996899843215942,0.707591712474823,0.6803646442294121,1.0
2021-05-17,0.701179027557373,0.7069516664459592,0.6806046444177628,1.0
2021-05-18,0.7021899819374084,0.706576855409713,0.6808407443761826,1.0
2021-05-19,0.6988750100135803,0.706033950760251,0.6810577094554902,1.0
2021-05-20,0.697996973991394,0.7055819006193251,0.6812814742326736,1.0
2021-05-21,0.6973099708557129,0.7049361382211957,0.681516539156437,1.0
2021-05-24,0.6933389902114868,0.7043105676060631,0.6817156392335891,1.0
2021-05-25,0.6952639818191528,0.7037236151241121,0.6819239592552185,1.0
2021-05-26,0.6937940120697021,0.7028173293386187,0.6821194243431091,1.0
2021-05-27,0.6948549747467041,0.7021020906312125,0.6823072791099548,1.0
2021-05-28,0.6946390271186829,0.7014372831299192,0.6825129741430283,1.0
2021-05-31,0.6937699913978577,0.7008134722709656,0.6827167239785195,1.0
2021-06-01,0.695813000202179,0.7004045673779079,0.6829265040159226,1.0
2021-06-02,0.6957870125770569,0.699875377473377,0.6831373891234398,1.0
2021-06-03,0.6956189870834351,0.6994444245383853,0.6833284339308738,1.0
2021-06-04,0.692330002784729,0.6987082333791823,0.6834855490922928,1.0
2021-06-07,0.6955999732017517,0.6982034700257438,0.6836340138316155,1.0
2021-06-08,0.6962649822235107,0.6976633753095355,0.6837828388810158,1.0
2021-06-09,0.6939910054206848,0.6971133266176496,0.6839007937908173,1.0
2021-06-10,0.692313015460968,0.6963482328823635,0.6840227138996124,1.0
2021-06-11,0.6931999921798706,0.6958961855797541,0.6841890639066697,1.0
2021-06-14,0.6915000081062317,0.6955061867123559,0.6843204289674759,1.0
2021-06-15,0.6935039758682251,0.6951407080604917,0.6844534489512444,1.0
2021-06-16,0.6905800104141235,0.6945878522736686,0.6845973241329193,1.0
2021-06-17,0.6918839812278748,0.6942549461410159,0.6847380340099335,1.0
2021-06-18,0.6934900283813477,0.6940403296833947,0.6849019491672516,1.0
2021-06-21,0.6919699907302856,0.6937860449155172,0.6850530490279197,1.0
2021-06-22,0.6922129988670349,0.693732426280067,0.6852076140046119,1.0
2021-06-23,0.6939610242843628,0.6936703806831723,0.6853630191087723,1.0
2021-06-24,0.694599986076355,0.6937087603977748,0.6855143389105797,1.0
2021-06-25,0.6961089968681335,0.6937684757368905,0.6856740838289261,1.0
2021-06-28,0.6958780288696289,0.6938274758202689,0.6858313739299774,1.0
2021-06-29,0.6959909796714783,0.6939332371666318,0.6860032787919045,1.0
