date,STLFSI4,5dma,fs_signal
2017-01-17,-0.1169,-0.10686666666666665,1.0
2017-01-18,-0.1169,-0.10421904761904763,1.0
2017-01-19,-0.1169,-0.10157142857142858,1.0
2017-01-20,-0.0982,-0.09803333333333333,1.0
2017-01-23,-0.0982,-0.09735714285714285,1.0
2017-01-24,-0.0982,-0.09668095238095238,1.0
2017-01-25,-0.0982,-0.09600476190476191,1.0
2017-01-26,-0.0982,-0.09532857142857143,1.0
2017-01-27,-0.2185,-0.10038095238095239,1.0
2017-01-30,-0.2185,-0.10754761904761903,1.0
2017-01-31,-0.2185,-0.1147142857142857,1.0
2017-02-01,-0.2185,-0.1218809523809524,1.0
2017-02-02,-0.2185,-0.12904761904761905,1.0
2017-02-03,-0.1451,-0.13271904761904763,1.0
2017-02-06,-0.1451,-0.1351142857142857,1.0
2017-02-07,-0.1451,-0.1375095238095238,1.0
2017-02-08,-0.1451,-0.1399047619047619,1.0
2017-02-09,-0.1451,-0.1423,1.0
2017-02-10,-0.1704,-0.1459,1.0
2017-02-13,-0.1704,-0.14844761904761905,1.0
2017-02-14,-0.1704,-0.1509952380952381,1.0
2017-02-15,-0.1704,-0.15354285714285715,1.0
2017-02-16,-0.1704,-0.15609047619047617,1.0
2017-02-17,-0.3133,-0.16544285714285714,1.0
2017-02-20,-0.3133,-0.17568571428571428,1.0
2017-02-21,-0.3133,-0.18592857142857144,1.0
2017-02-22,-0.3133,-0.19617142857142858,1.0
2017-02-23,-0.3133,-0.20641428571428572,1.0
2017-02-24,-0.229,-0.21264285714285716,1.0
2017-02-27,-0.229,-0.21314285714285713,1.0
2017-02-28,-0.229,-0.21364285714285716,1.0
2017-03-01,-0.229,-0.2141428571428572,1.0
2017-03-02,-0.229,-0.21464285714285716,1.0
2017-03-03,-0.41,-0.22376190476190475,1.0
2017-03-06,-0.41,-0.23637619047619046,1.0
2017-03-07,-0.41,-0.24899047619047618,1.0
2017-03-08,-0.41,-0.26160476190476195,1.0
2017-03-09,-0.41,-0.27421904761904764,1.0
2017-03-10,-0.4372,-0.2881285714285714,1.0
2017-03-13,-0.4372,-0.30083333333333334,1.0
2017-03-14,-0.4372,-0.3135380952380952,1.0
2017-03-15,-0.4372,-0.32624285714285717,1.0
2017-03-16,-0.4372,-0.33894761904761905,1.0
2017-03-17,-0.3861,-0.3492190476190476,1.0
2017-03-20,-0.3861,-0.35268571428571427,1.0
2017-03-21,-0.3861,-0.35615238095238094,1.0
2017-03-22,-0.3861,-0.3596190476190476,1.0
2017-03-23,-0.3861,-0.3630857142857143,1.0
2017-03-24,-0.2329,-0.35925714285714283,1.0
2017-03-27,-0.2329,-0.3594428571428572,1.0
2017-03-28,-0.2329,-0.3596285714285714,1.0
2017-03-29,-0.2329,-0.3598142857142857,1.0
2017-03-30,-0.2329,-0.36,1.0
2017-03-31,-0.4196,-0.36907619047619045,1.0
2017-04-03,-0.4196,-0.3695333333333333,1.0
2017-04-04,-0.4196,-0.3699904761904762,1.0
2017-04-05,-0.4196,-0.370447619047619,1.0
2017-04-06,-0.4196,-0.3709047619047619,1.0
2017-04-07,-0.3968,-0.3702761904761904,1.0
2017-04-10,-0.3968,-0.36835238095238093,1.0
2017-04-11,-0.3968,-0.36642857142857144,1.0
2017-04-12,-0.3968,-0.36450476190476194,1.0
2017-04-13,-0.3968,-0.36258095238095234,1.0
2017-04-14,-0.264,-0.35433333333333333,1.0
2017-04-17,-0.264,-0.34851904761904756,1.0
2017-04-18,-0.264,-0.3427047619047619,1.0
2017-04-19,-0.264,-0.3368904761904762,1.0
2017-04-20,-0.264,-0.33107619047619047,1.0
2017-04-21,-0.2571,-0.32493333333333335,1.0
2017-04-24,-0.2571,-0.3260857142857143,1.0
2017-04-25,-0.2571,-0.3272380952380952,1.0
2017-04-26,-0.2571,-0.3283904761904762,1.0
2017-04-27,-0.2571,-0.32954285714285714,1.0
2017-04-28,-0.5937,-0.34672380952380955,1.0
2017-05-01,-0.5937,-0.35501428571428567,1.0
2017-05-02,-0.5937,-0.3633047619047619,1.0
2017-05-03,-0.5937,-0.3715952380952381,1.0
2017-05-04,-0.5937,-0.37988571428571427,1.0
2017-05-05,-0.5168,-0.3845142857142857,1.0
2017-05-08,-0.5168,-0.3902285714285715,1.0
2017-05-09,-0.5168,-0.39594285714285715,1.0
2017-05-10,-0.5168,-0.4016571428571428,1.0
2017-05-11,-0.5168,-0.4073714285714286,1.0
2017-05-12,-0.6312,-0.41853333333333337,1.0
2017-05-15,-0.6312,-0.4360190476190477,1.0
2017-05-16,-0.6312,-0.4535047619047619,1.0
2017-05-17,-0.6312,-0.47099047619047624,1.0
2017-05-18,-0.6312,-0.4884761904761905,1.0
2017-05-19,-0.4794,-0.4987333333333333,1.0
2017-05-22,-0.4794,-0.5093190476190477,1.0
2017-05-23,-0.4794,-0.519904761904762,1.0
2017-05-24,-0.4794,-0.5304904761904762,1.0
2017-05-25,-0.4794,-0.5410761904761905,1.0
2017-05-26,-0.6664,-0.5605666666666667,1.0
2017-05-29,-0.6664,-0.5640285714285714,1.0
2017-05-30,-0.6664,-0.5674904761904762,1.0
2017-05-31,-0.6664,-0.570952380952381,1.0
2017-06-01,-0.6664,-0.5744142857142857,1.0
2017-06-02,-0.6302,-0.576152380952381,1.0
2017-06-05,-0.6302,-0.5815523809523809,1.0
2017-06-06,-0.6302,-0.586952380952381,1.0
2017-06-07,-0.6302,-0.592352380952381,1.0
2017-06-08,-0.6302,-0.5977523809523809,1.0
2017-06-09,-0.7201,-0.6074333333333334,1.0
2017-06-12,-0.7201,-0.6116666666666667,1.0
2017-06-13,-0.7201,-0.6159,1.0
2017-06-14,-0.7201,-0.6201333333333332,1.0
2017-06-15,-0.7201,-0.6243666666666666,1.0
2017-06-16,-0.7266,-0.6289095238095238,1.0
2017-06-19,-0.7266,-0.6406809523809524,1.0
2017-06-20,-0.7266,-0.6524523809523809,1.0
2017-06-21,-0.7266,-0.6642238095238094,1.0
2017-06-22,-0.7266,-0.6759952380952381,1.0
2017-06-23,-0.5028,-0.6771095238095237,1.0
2017-06-26,-0.5028,-0.6693190476190476,1.0
2017-06-27,-0.5028,-0.6615285714285715,1.0
2017-06-28,-0.5028,-0.6537380952380952,1.0
2017-06-29,-0.5028,-0.645947619047619,1.0
2017-06-30,-0.578,-0.6417380952380953,1.0
2017-07-03,-0.578,-0.639252380952381,1.0
2017-07-04,-0.578,-0.6367666666666667,1.0
2017-07-05,-0.578,-0.6342809523809523,1.0
2017-07-06,-0.578,-0.6317952380952381,1.0
2017-07-07,-0.6321,-0.6318857142857143,1.0
2017-07-10,-0.6321,-0.6276952380952381,1.0
2017-07-11,-0.6321,-0.6235047619047619,1.0
2017-07-12,-0.6321,-0.6193142857142857,1.0
2017-07-13,-0.6321,-0.6151238095238095,1.0
2017-07-14,-0.5737,-0.608152380952381,1.0
2017-07-17,-0.5737,-0.6008714285714285,1.0
2017-07-18,-0.5737,-0.5935904761904761,1.0
2017-07-19,-0.5737,-0.5863095238095238,1.0
2017-07-20,-0.5737,-0.5790285714285714,1.0
2017-07-21,-0.6854,-0.5770666666666666,1.0
2017-07-24,-0.6854,-0.5857619047619048,1.0
2017-07-25,-0.6854,-0.5944571428571428,1.0
2017-07-26,-0.6854,-0.603152380952381,1.0
2017-07-27,-0.6854,-0.611847619047619,1.0
2017-07-28,-0.7406,-0.6231714285714286,1.0
2017-07-31,-0.7406,-0.6309142857142858,1.0
2017-08-01,-0.7406,-0.6386571428571428,1.0
2017-08-02,-0.7406,-0.6464000000000001,1.0
2017-08-03,-0.7406,-0.6541428571428571,1.0
2017-08-04,-0.6295,-0.656595238095238,1.0
2017-08-07,-0.6295,-0.6564714285714286,1.0
2017-08-08,-0.6295,-0.6563476190476191,1.0
2017-08-09,-0.6295,-0.6562238095238095,1.0
2017-08-10,-0.6295,-0.6561,1.0
2017-08-11,-0.4761,-0.6486714285714286,1.0
2017-08-14,-0.4761,-0.6440238095238096,1.0
2017-08-15,-0.4761,-0.6393761904761904,1.0
2017-08-16,-0.4761,-0.6347285714285714,1.0
2017-08-17,-0.4761,-0.6300809523809524,1.0
2017-08-18,-0.4524,-0.6243047619047619,1.0
2017-08-21,-0.4524,-0.6132095238095238,1.0
2017-08-22,-0.4524,-0.6021142857142857,1.0
2017-08-23,-0.4524,-0.5910190476190476,1.0
2017-08-24,-0.4524,-0.5799238095238095,1.0
2017-08-25,-0.4705,-0.5696904761904762,1.0
2017-08-28,-0.4705,-0.5568285714285713,1.0
2017-08-29,-0.4705,-0.5439666666666667,1.0
2017-08-30,-0.4705,-0.5311047619047619,1.0
2017-08-31,-0.4705,-0.5182428571428571,1.0
2017-09-01,-0.516,-0.507547619047619,1.0
2017-09-04,-0.516,-0.5021428571428571,1.0
2017-09-05,-0.516,-0.4967380952380952,1.0
2017-09-06,-0.516,-0.4913333333333333,1.0
2017-09-07,-0.516,-0.4859285714285714,1.0
2017-09-08,-0.4272,-0.4762952380952381,1.0
2017-09-11,-0.4272,-0.4739666666666667,1.0
2017-09-12,-0.4272,-0.4716380952380953,1.0
2017-09-13,-0.4272,-0.4693095238095238,1.0
2017-09-14,-0.4272,-0.46698095238095244,1.0
2017-09-15,-0.689,-0.47711904761904766,1.0
2017-09-18,-0.689,-0.4883857142857143,1.0
2017-09-19,-0.689,-0.499652380952381,1.0
2017-09-20,-0.689,-0.5109190476190476,1.0
2017-09-21,-0.689,-0.5221857142857144,1.0
2017-09-22,-0.7362,-0.5357,1.0
2017-09-25,-0.7362,-0.5483523809523809,1.0
2017-09-26,-0.7362,-0.5610047619047619,1.0
2017-09-27,-0.7362,-0.5736571428571429,1.0
2017-09-28,-0.7362,-0.5863095238095238,1.0
2017-09-29,-0.683,-0.5964285714285714,1.0
2017-10-02,-0.683,-0.6043809523809524,1.0
2017-10-03,-0.683,-0.6123333333333333,1.0
2017-10-04,-0.683,-0.6202857142857143,1.0
2017-10-05,-0.683,-0.6282380952380953,1.0
2017-10-06,-0.7214,-0.6380190476190476,1.0
2017-10-09,-0.7214,-0.6520285714285714,1.0
2017-10-10,-0.7214,-0.6660380952380953,1.0
2017-10-11,-0.7214,-0.680047619047619,1.0
2017-10-12,-0.7214,-0.6940571428571429,1.0
2017-10-13,-0.684,-0.7062857142857142,1.0
2017-10-16,-0.684,-0.706047619047619,1.0
2017-10-17,-0.684,-0.7058095238095238,1.0
2017-10-18,-0.684,-0.7055714285714286,1.0
2017-10-19,-0.684,-0.7053333333333333,1.0
2017-10-20,-0.7502,-0.7082476190476191,1.0
2017-10-23,-0.7502,-0.7089142857142858,1.0
2017-10-24,-0.7502,-0.7095809523809524,1.0
2017-10-25,-0.7502,-0.710247619047619,1.0
2017-10-26,-0.7502,-0.7109142857142857,1.0
2017-10-27,-0.771,-0.7125714285714286,1.0
2017-10-30,-0.771,-0.7167619047619048,1.0
2017-10-31,-0.771,-0.720952380952381,1.0
2017-11-01,-0.771,-0.7251428571428572,1.0
2017-11-02,-0.771,-0.7293333333333334,1.0
2017-11-03,-0.7148,-0.730847619047619,1.0
2017-11-06,-0.7148,-0.7305333333333334,1.0
2017-11-07,-0.7148,-0.7302190476190477,1.0
2017-11-08,-0.7148,-0.7299047619047618,1.0
2017-11-09,-0.7148,-0.7295904761904762,1.0
2017-11-10,-0.7162,-0.7293428571428572,1.0
2017-11-13,-0.7162,-0.7308761904761906,1.0
2017-11-14,-0.7162,-0.7324095238095237,1.0
2017-11-15,-0.7162,-0.7339428571428572,1.0
2017-11-16,-0.7162,-0.7354761904761904,1.0
2017-11-17,-0.686,-0.7355714285714285,1.0
2017-11-20,-0.686,-0.7325142857142858,1.0
2017-11-21,-0.686,-0.7294571428571428,1.0
2017-11-22,-0.686,-0.7264,1.0
2017-11-23,-0.686,-0.7233428571428572,1.0
2017-11-24,-0.8322,-0.7272476190476191,1.0
2017-11-27,-0.8322,-0.7301619047619048,1.0
2017-11-28,-0.8322,-0.7330761904761904,1.0
2017-11-29,-0.8322,-0.7359904761904762,1.0
2017-11-30,-0.8322,-0.7389047619047618,1.0
2017-12-01,-0.7909,-0.739852380952381,1.0
2017-12-04,-0.7909,-0.7434761904761904,1.0
2017-12-05,-0.7909,-0.7471,1.0
2017-12-06,-0.7909,-0.7507238095238096,1.0
2017-12-07,-0.7909,-0.754347619047619,1.0
2017-12-08,-0.7236,-0.7547666666666667,1.0
2017-12-11,-0.7236,-0.7551190476190476,1.0
2017-12-12,-0.7236,-0.7554714285714286,1.0
2017-12-13,-0.7236,-0.7558238095238096,1.0
2017-12-14,-0.7236,-0.7561761904761904,1.0
2017-12-15,-0.661,-0.7535476190476191,1.0
2017-12-18,-0.661,-0.7523571428571428,1.0
2017-12-19,-0.661,-0.7511666666666666,1.0
2017-12-20,-0.661,-0.7499761904761905,1.0
2017-12-21,-0.661,-0.7487857142857143,1.0
2017-12-22,-0.6252,-0.7458904761904762,1.0
2017-12-25,-0.6252,-0.7360333333333333,1.0
2017-12-26,-0.6252,-0.7261761904761905,1.0
2017-12-27,-0.6252,-0.7163190476190477,1.0
2017-12-28,-0.6252,-0.7064619047619048,1.0
2017-12-29,-0.5178,-0.6914904761904762,1.0
2018-01-01,-0.5178,-0.6784857142857144,1.0
2018-01-02,-0.5178,-0.6654809523809524,1.0
2018-01-03,-0.5178,-0.6524761904761904,1.0
2018-01-04,-0.5178,-0.6394714285714286,1.0
2018-01-05,-0.6382,-0.6322,1.0
2018-01-08,-0.6382,-0.6281333333333333,1.0
2018-01-09,-0.6382,-0.6240666666666668,1.0
2018-01-10,-0.6382,-0.62,1.0
2018-01-11,-0.6382,-0.6159333333333333,1.0
2018-01-12,-0.7129,-0.6154238095238096,1.0
2018-01-15,-0.7129,-0.617895238095238,1.0
2018-01-16,-0.7129,-0.6203666666666666,1.0
2018-01-17,-0.7129,-0.6228380952380953,1.0
2018-01-18,-0.7129,-0.6253095238095239,1.0
2018-01-19,-0.6571,-0.6251238095238095,1.0
2018-01-22,-0.6571,-0.6266428571428572,1.0
2018-01-23,-0.6571,-0.6281619047619047,1.0
2018-01-24,-0.6571,-0.6296809523809523,1.0
2018-01-25,-0.6571,-0.6312,1.0
2018-01-26,-0.665,-0.633095238095238,1.0
2018-01-29,-0.665,-0.640104761904762,1.0
2018-01-30,-0.665,-0.6471142857142856,1.0
2018-01-31,-0.665,-0.6541238095238096,1.0
2018-02-01,-0.665,-0.6611333333333334,1.0
2018-02-02,-0.5116,-0.6608380952380952,1.0
2018-02-05,-0.5116,-0.6548095238095238,1.0
2018-02-06,-0.5116,-0.6487809523809525,1.0
2018-02-07,-0.5116,-0.642752380952381,1.0
2018-02-08,-0.5116,-0.6367238095238095,1.0
2018-02-09,0.1008,-0.6015333333333334,1.0
2018-02-12,0.1008,-0.5627857142857143,1.0
2018-02-13,0.1008,-0.5240380952380953,1.0
2018-02-14,0.1008,-0.4852904761904762,1.0
2018-02-15,0.1008,-0.44654285714285713,1.0
2018-02-16,-0.2623,-0.4250857142857143,1.0
2018-02-19,-0.2623,-0.4062857142857143,1.0
2018-02-20,-0.2623,-0.38748571428571427,1.0
2018-02-21,-0.2623,-0.3686857142857143,1.0
2018-02-22,-0.2623,-0.3498857142857143,1.0
2018-02-23,-0.3582,-0.335652380952381,1.0
2018-02-26,-0.3582,-0.32104285714285713,1.0
2018-02-27,-0.3582,-0.30643333333333334,1.0
2018-02-28,-0.3582,-0.29182380952380954,1.0
2018-03-01,-0.3582,-0.27721428571428575,1.0
2018-03-02,-0.0859,-0.24963809523809524,1.0
2018-03-05,-0.0859,-0.22936666666666666,1.0
2018-03-06,-0.0859,-0.20909523809523808,1.0
2018-03-07,-0.0859,-0.18882380952380953,1.0
2018-03-08,-0.0859,-0.16855238095238095,1.0
2018-03-09,-0.1086,-0.14936190476190475,1.0
2018-03-12,-0.1086,-0.15933333333333333,1.0
2018-03-13,-0.1086,-0.1693047619047619,1.0
2018-03-14,-0.1086,-0.17927619047619048,1.0
2018-03-15,-0.1086,-0.18924761904761905,1.0
2018-03-16,-0.0374,-0.19582857142857144,1.0
2018-03-19,-0.0374,-0.1851190476190476,1.0
2018-03-20,-0.0374,-0.17440952380952382,1.0
2018-03-21,-0.0374,-0.1637,1.0
2018-03-22,-0.0374,-0.1529904761904762,1.0
2018-03-23,0.2457,-0.1288,1.0
2018-03-26,0.2457,-0.10004285714285713,1.0
2018-03-27,0.2457,-0.07128571428571429,1.0
2018-03-28,0.2457,-0.04252857142857143,1.0
2018-03-29,0.2457,-0.013771428571428575,1.0
2018-03-30,0.3198,0.018514285714285712,0.0
2018-04-02,0.3198,0.03783333333333333,0.0
2018-04-03,0.3198,0.05715238095238094,0.0
2018-04-04,0.3198,0.07647142857142857,0.0
2018-04-05,0.3198,0.09579047619047618,0.0
2018-04-06,0.3159,0.11492380952380951,0.0
2018-04-09,0.3159,0.13513809523809522,0.0
2018-04-10,0.3159,0.15535238095238096,0.0
2018-04-11,0.3159,0.17556666666666668,0.0
2018-04-12,0.3159,0.19578095238095236,0.0
2018-04-13,0.1267,0.2069857142857143,0.0
2018-04-16,0.1267,0.2148,0.0
2018-04-17,0.1267,0.2226142857142857,0.0
2018-04-18,0.1267,0.2304285714285714,0.0
2018-04-19,0.1267,0.23824285714285715,0.0
2018-04-20,-0.0718,0.2366047619047619,0.0
2018-04-23,-0.0718,0.22148571428571429,0.0
2018-04-24,-0.0718,0.20636666666666664,0.0
2018-04-25,-0.0718,0.19124761904761903,0.0
2018-04-26,-0.0718,0.1761285714285714,0.0
2018-04-27,-0.0277,0.16310952380952382,0.0
2018-04-30,-0.0277,0.14656190476190478,0.0
2018-05-01,-0.0277,0.1300142857142857,0.0
2018-05-02,-0.0277,0.11346666666666667,0.0
2018-05-03,-0.0277,0.09691904761904761,0.0
2018-05-04,0.0138,0.08234761904761906,0.0
2018-05-07,0.0138,0.06796190476190478,0.0
2018-05-08,0.0138,0.05357619047619048,0.0
2018-05-09,0.0138,0.039190476190476185,0.0
2018-05-10,0.0138,0.024804761904761906,0.0
2018-05-11,-0.2329,-0.0013285714285714277,1.0
2018-05-14,-0.2329,-0.01845238095238095,1.0
2018-05-15,-0.2329,-0.035576190476190477,1.0
2018-05-16,-0.2329,-0.052700000000000004,1.0
2018-05-17,-0.2329,-0.06982380952380952,1.0
2018-05-18,-0.3057,-0.09041428571428571,1.0
2018-05-21,-0.3057,-0.10155238095238095,1.0
2018-05-22,-0.3057,-0.11269047619047619,1.0
2018-05-23,-0.3057,-0.12382857142857145,1.0
2018-05-24,-0.3057,-0.13496666666666668,1.0
2018-05-25,-0.2427,-0.14310476190476193,1.0
2018-05-28,-0.2427,-0.15334285714285714,1.0
2018-05-29,-0.2427,-0.16358095238095238,1.0
2018-05-30,-0.2427,-0.17381904761904762,1.0
2018-05-31,-0.2427,-0.18405714285714284,1.0
2018-06-01,0.0512,-0.18030000000000002,1.0
2018-06-04,0.0512,-0.17851904761904763,1.0
2018-06-05,0.0512,-0.17673809523809525,1.0
2018-06-06,0.0512,-0.17495714285714287,1.0
2018-06-07,0.0512,-0.17317619047619048,1.0
2018-06-08,-0.3962,-0.1927,1.0
2018-06-11,-0.3962,-0.20047619047619047,1.0
2018-06-12,-0.3962,-0.20825238095238097,1.0
2018-06-13,-0.3962,-0.21602857142857143,1.0
2018-06-14,-0.3962,-0.22380476190476192,1.0
2018-06-15,-0.3361,-0.2287190476190476,1.0
2018-06-18,-0.3361,-0.23016666666666666,1.0
2018-06-19,-0.3361,-0.23161428571428572,1.0
2018-06-20,-0.3361,-0.23306190476190478,1.0
2018-06-21,-0.3361,-0.23450952380952383,1.0
2018-06-22,-0.2789,-0.23323333333333332,1.0
2018-06-25,-0.2789,-0.23495714285714286,1.0
2018-06-26,-0.2789,-0.23668095238095238,1.0
2018-06-27,-0.2789,-0.2384047619047619,1.0
2018-06-28,-0.2789,-0.2401285714285714,1.0
2018-06-29,-0.0775,-0.23226190476190473,1.0
2018-07-02,-0.0775,-0.2383904761904762,1.0
2018-07-03,-0.0775,-0.2445190476190476,1.0
2018-07-04,-0.0775,-0.250647619047619,1.0
2018-07-05,-0.0775,-0.2567761904761905,1.0
2018-07-06,-0.2117,-0.2692952380952381,1.0
2018-07-09,-0.2117,-0.2605095238095238,1.0
2018-07-10,-0.2117,-0.2517238095238095,1.0
2018-07-11,-0.2117,-0.24293809523809523,1.0
2018-07-12,-0.2117,-0.23415238095238097,1.0
2018-07-13,-0.4423,-0.23634761904761906,1.0
2018-07-16,-0.4423,-0.2414047619047619,1.0
2018-07-17,-0.4423,-0.24646190476190477,1.0
2018-07-18,-0.4423,-0.25151904761904764,1.0
2018-07-19,-0.4423,-0.25657619047619046,1.0
2018-07-20,-0.4675,-0.2628333333333333,1.0
2018-07-23,-0.4675,-0.27181428571428573,1.0
2018-07-24,-0.4675,-0.28079523809523815,1.0
2018-07-25,-0.4675,-0.28977619047619046,1.0
2018-07-26,-0.4675,-0.2987571428571429,1.0
2018-07-27,-0.5522,-0.3117714285714286,1.0
2018-07-30,-0.5522,-0.3343761904761905,1.0
2018-07-31,-0.5522,-0.3569809523809524,1.0
2018-08-01,-0.5522,-0.3795857142857143,1.0
2018-08-02,-0.5522,-0.40219047619047626,1.0
2018-08-03,-0.4513,-0.41999047619047625,1.0
2018-08-06,-0.4513,-0.4314,1.0
2018-08-07,-0.4513,-0.4428095238095239,1.0
2018-08-08,-0.4513,-0.45421904761904763,1.0
2018-08-09,-0.4513,-0.46562857142857145,1.0
2018-08-10,-0.5444,-0.48147142857142855,1.0
2018-08-13,-0.5444,-0.4863333333333334,1.0
2018-08-14,-0.5444,-0.49119523809523813,1.0
2018-08-15,-0.5444,-0.4960571428571429,1.0
2018-08-16,-0.5444,-0.5009190476190476,1.0
2018-08-17,-0.4294,-0.5003047619047619,1.0
2018-08-20,-0.4294,-0.49849047619047626,1.0
2018-08-21,-0.4294,-0.49667619047619044,1.0
2018-08-22,-0.4294,-0.49486190476190484,1.0
2018-08-23,-0.4294,-0.493047619047619,1.0
2018-08-24,-0.6481,-0.501647619047619,1.0
2018-08-27,-0.6481,-0.5062142857142857,1.0
2018-08-28,-0.6481,-0.5107809523809523,1.0
2018-08-29,-0.6481,-0.5153476190476189,1.0
2018-08-30,-0.6481,-0.5199142857142858,1.0
2018-08-31,-0.6763,-0.5258238095238095,1.0
2018-09-03,-0.6763,-0.5365380952380951,1.0
2018-09-04,-0.6763,-0.5472523809523809,1.0
2018-09-05,-0.6763,-0.5579666666666666,1.0
2018-09-06,-0.6763,-0.5686809523809524,1.0
2018-09-07,-0.5956,-0.575552380952381,1.0
2018-09-10,-0.5956,-0.5779904761904762,1.0
2018-09-11,-0.5956,-0.5804285714285714,1.0
2018-09-12,-0.5956,-0.5828666666666666,1.0
2018-09-13,-0.5956,-0.5853047619047619,1.0
2018-09-14,-0.7339,-0.5943285714285714,1.0
2018-09-17,-0.7339,-0.6088285714285714,1.0
2018-09-18,-0.7339,-0.6233285714285715,1.0
2018-09-19,-0.7339,-0.6378285714285715,1.0
2018-09-20,-0.7339,-0.6523285714285715,1.0
2018-09-21,-0.8402,-0.6718904761904761,1.0
2018-09-24,-0.8402,-0.6810380952380952,1.0
2018-09-25,-0.8402,-0.6901857142857143,1.0
2018-09-26,-0.8402,-0.6993333333333334,1.0
2018-09-27,-0.8402,-0.7084809523809523,1.0
2018-09-28,-0.7731,-0.7144333333333334,1.0
2018-10-01,-0.7731,-0.7190428571428571,1.0
2018-10-02,-0.7731,-0.7236523809523809,1.0
2018-10-03,-0.7731,-0.7282619047619048,1.0
2018-10-04,-0.7731,-0.7328714285714286,1.0
2018-10-05,-0.7897,-0.7382714285714286,1.0
2018-10-08,-0.7897,-0.7475142857142857,1.0
2018-10-09,-0.7897,-0.7567571428571428,1.0
2018-10-10,-0.7897,-0.7659999999999999,1.0
2018-10-11,-0.7897,-0.7752428571428572,1.0
2018-10-12,-0.4428,-0.7679666666666668,1.0
2018-10-15,-0.4428,-0.7541047619047619,1.0
2018-10-16,-0.4428,-0.7402428571428571,1.0
2018-10-17,-0.4428,-0.7263809523809523,1.0
2018-10-18,-0.4428,-0.7125190476190476,1.0
2018-10-19,-0.5214,-0.7023999999999999,1.0
2018-10-22,-0.5214,-0.6872190476190476,1.0
2018-10-23,-0.5214,-0.6720380952380952,1.0
2018-10-24,-0.5214,-0.6568571428571428,1.0
2018-10-25,-0.5214,-0.6416761904761904,1.0
2018-10-26,-0.2165,-0.6119761904761905,1.0
2018-10-29,-0.2165,-0.5854714285714285,1.0
2018-10-30,-0.2165,-0.5589666666666667,1.0
2018-10-31,-0.2165,-0.5324619047619048,1.0
2018-11-01,-0.2165,-0.5059571428571429,1.0
2018-11-02,-0.24,-0.48057142857142854,1.0
2018-11-05,-0.24,-0.4543952380952381,1.0
2018-11-06,-0.24,-0.4282190476190476,1.0
2018-11-07,-0.24,-0.40204285714285715,1.0
2018-11-08,-0.24,-0.3758666666666667,1.0
2018-11-09,-0.4896,-0.3615761904761905,1.0
2018-11-12,-0.4896,-0.3638047619047619,1.0
2018-11-13,-0.4896,-0.3660333333333333,1.0
2018-11-14,-0.4896,-0.3682619047619048,1.0
2018-11-15,-0.4896,-0.37049047619047615,1.0
2018-11-16,-0.0266,-0.3506714285714286,1.0
2018-11-19,-0.0266,-0.3271095238095238,1.0
2018-11-20,-0.0266,-0.30354761904761907,1.0
2018-11-21,-0.0266,-0.2799857142857143,1.0
2018-11-22,-0.0266,-0.2564238095238095,1.0
2018-11-23,0.0508,-0.22917619047619045,1.0
2018-11-26,0.0508,-0.21644761904761906,1.0
2018-11-27,0.0508,-0.20371904761904758,1.0
2018-11-28,0.0508,-0.19099047619047618,1.0
2018-11-29,0.0508,-0.17826190476190476,1.0
2018-11-30,-0.1538,-0.17527619047619047,1.0
2018-12-03,-0.1538,-0.17117142857142856,1.0
2018-12-04,-0.1538,-0.16706666666666667,1.0
2018-12-05,-0.1538,-0.16296190476190475,1.0
2018-12-06,-0.1538,-0.15885714285714286,1.0
2018-12-07,0.179,-0.1389047619047619,1.0
2018-12-10,0.179,-0.10706666666666667,1.0
2018-12-11,0.179,-0.07522857142857144,1.0
2018-12-12,0.179,-0.04339047619047619,1.0
2018-12-13,0.179,-0.011552380952380951,1.0
2018-12-14,0.2417,0.02327142857142857,0.0
2018-12-17,0.2417,0.036047619047619044,0.0
2018-12-18,0.2417,0.048823809523809526,0.0
2018-12-19,0.2417,0.0616,0.0
2018-12-20,0.2417,0.07437619047619047,0.0
2018-12-21,0.5187,0.10034285714285714,0.0
2018-12-24,0.5187,0.12262380952380954,0.0
2018-12-25,0.5187,0.14490476190476193,0.0
2018-12-26,0.5187,0.16718571428571427,0.0
2018-12-27,0.5187,0.1894666666666667,0.0
2018-12-28,0.6515,0.21807142857142858,0.0
2018-12-31,0.6515,0.25641904761904766,0.0
2019-01-01,0.6515,0.2947666666666667,0.0
2019-01-02,0.6515,0.3331142857142857,0.0
2019-01-03,0.6515,0.37146190476190477,0.0
2019-01-04,0.2886,0.39252857142857145,0.0
2019-01-07,0.2886,0.39774761904761907,0.0
2019-01-08,0.2886,0.40296666666666664,0.0
2019-01-09,0.2886,0.40818571428571426,0.0
2019-01-10,0.2886,0.413404761904762,0.0
2019-01-11,-0.1958,0.3955571428571429,0.0
2019-01-14,-0.1958,0.37472380952380957,0.0
2019-01-15,-0.1958,0.3538904761904762,0.0
2019-01-16,-0.1958,0.3330571428571429,0.0
2019-01-17,-0.1958,0.3122238095238095,0.0
2019-01-18,-0.16,0.29309523809523813,0.0
2019-01-21,-0.16,0.2607761904761905,0.0
2019-01-22,-0.16,0.22845714285714286,0.0
2019-01-23,-0.16,0.19613809523809525,0.0
2019-01-24,-0.16,0.16381904761904761,0.0
2019-01-25,-0.136,0.13264285714285715,0.0
