,index,date,mb_signal,vol_breadth_signal,fs_signal,hy_signal,valuation_spread_signal,audchf_signal,correlation_signal,PMI_signal,bfcius_signal,indpro_signal,close,market_vol_cross,market_cross,RM_Score,rm_score,technical_score,volatility_score,economic_growth_score,financial_conditions_score,sentiment_score,1M,3M
7799,7799,2020-06-08,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3232.39,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.07124449710585667,-0.04165648328326721
7800,7800,2020-06-08,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3232.39,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.07124449710585667,-0.04165648328326721
7801,7801,2020-06-08,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3232.39,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.07124449710585667,-0.04165648328326721
7802,7802,2020-06-08,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3232.39,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.07124449710585667,-0.04165648328326721
7803,7803,2020-06-08,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3232.39,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.07124449710585667,-0.04165648328326721
7804,7804,2020-06-08,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3232.39,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.07124449710585667,-0.04165648328326721
7805,7805,2020-06-09,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3207.18,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.05171833199259157,-0.027850011536614594
7806,7806,2020-06-09,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3207.18,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.05171833199259157,-0.027850011536614594
7807,7807,2020-06-09,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3207.18,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.05171833199259157,-0.027850011536614594
7808,7808,2020-06-09,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3207.18,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.05171833199259157,-0.027850011536614594
7809,7809,2020-06-09,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3207.18,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.05171833199259157,-0.027850011536614594
7810,7810,2020-06-09,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3207.18,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.05171833199259157,-0.027850011536614594
7811,7811,2020-06-09,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3207.18,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.05171833199259157,-0.027850011536614594
7812,7812,2020-06-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3190.14,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.03872870783100424,-0.018447466255399392
7813,7813,2020-06-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3190.14,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.03872870783100424,-0.018447466255399392
7814,7814,2020-06-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3190.14,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.03872870783100424,-0.018447466255399392
7815,7815,2020-06-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3190.14,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.03872870783100424,-0.018447466255399392
7816,7816,2020-06-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3190.14,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.03872870783100424,-0.018447466255399392
7817,7817,2020-06-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3190.14,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.03872870783100424,-0.018447466255399392
7818,7818,2020-06-10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3190.14,1.0,1.0,6.0,50.0,2.0,2.0,1.0,0.0,1.0,-0.03872870783100424,-0.018447466255399392
7819,7819,2020-06-11,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3002.1,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.0408514040171879,0.016065420872056313
7820,7820,2020-06-11,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3002.1,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.0408514040171879,0.016065420872056313
7821,7821,2020-06-11,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3002.1,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.0408514040171879,0.016065420872056313
7822,7822,2020-06-11,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3002.1,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.0408514040171879,0.016065420872056313
7823,7823,2020-06-11,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3002.1,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.0408514040171879,0.016065420872056313
7824,7824,2020-06-11,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3002.1,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.0408514040171879,0.016065420872056313
7825,7825,2020-06-11,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3002.1,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.0408514040171879,0.016065420872056313
7826,7826,2020-06-12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3041.31,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.023733193919725393,0.013957801079140353
7827,7827,2020-06-12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3041.31,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.023733193919725393,0.013957801079140353
7828,7828,2020-06-12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3041.31,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.023733193919725393,0.013957801079140353
7829,7829,2020-06-12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3041.31,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.023733193919725393,0.013957801079140353
7830,7830,2020-06-12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3041.31,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.023733193919725393,0.013957801079140353
7831,7831,2020-06-12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3041.31,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.023733193919725393,0.013957801079140353
7832,7832,2020-06-12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3041.31,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.023733193919725393,0.013957801079140353
7833,7833,2020-06-15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3066.59,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.015897136558848723,-0.018763512566075002
7834,7834,2020-06-15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3066.59,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.015897136558848723,-0.018763512566075002
7835,7835,2020-06-15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3066.59,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.015897136558848723,-0.018763512566075002
7836,7836,2020-06-15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3066.59,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.015897136558848723,-0.018763512566075002
7837,7837,2020-06-15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3066.59,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.015897136558848723,-0.018763512566075002
7838,7838,2020-06-15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3066.59,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.015897136558848723,-0.018763512566075002
7839,7839,2020-06-15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3066.59,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,0.015897136558848723,-0.018763512566075002
7840,7840,2020-06-16,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3124.74,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,-0.00864071890781315,-0.02288190377439403
7841,7841,2020-06-16,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3124.74,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,-0.00864071890781315,-0.02288190377439403
7842,7842,2020-06-16,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3124.74,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,-0.00864071890781315,-0.02288190377439403
7843,7843,2020-06-16,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3124.74,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,-0.00864071890781315,-0.02288190377439403
7844,7844,2020-06-16,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3124.74,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,-0.00864071890781315,-0.02288190377439403
7845,7845,2020-06-16,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3124.74,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,-0.00864071890781315,-0.02288190377439403
7846,7846,2020-06-16,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3124.74,0.0,1.0,5.0,41.66666666666667,2.0,1.0,1.0,0.0,1.0,-0.00864071890781315,-0.02288190377439403
7847,7847,2020-06-17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3113.49,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.0014035696276526455,-0.019351274614660685
7848,7848,2020-06-17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3113.49,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.0014035696276526455,-0.019351274614660685
7849,7849,2020-06-17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3113.49,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.0014035696276526455,-0.019351274614660685
7850,7850,2020-06-17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3113.49,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.0014035696276526455,-0.019351274614660685
7851,7851,2020-06-17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3113.49,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.0014035696276526455,-0.019351274614660685
7852,7852,2020-06-17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3113.49,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.0014035696276526455,-0.019351274614660685
7853,7853,2020-06-17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3113.49,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.0014035696276526455,-0.019351274614660685
7854,7854,2020-06-18,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3115.34,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.005119826407390393,-0.019933618802442266
7855,7855,2020-06-18,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3115.34,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.005119826407390393,-0.019933618802442266
7856,7856,2020-06-18,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3115.34,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.005119826407390393,-0.019933618802442266
7857,7857,2020-06-18,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3115.34,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.005119826407390393,-0.019933618802442266
7858,7858,2020-06-18,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3115.34,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.005119826407390393,-0.019933618802442266
7859,7859,2020-06-18,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3115.34,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.005119826407390393,-0.019933618802442266
7860,7860,2020-06-18,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3115.34,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,0.005119826407390393,-0.019933618802442266
7861,7861,2020-06-19,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3097.74,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,-0.015304706011479263,-0.014365311485147192
7862,7862,2020-06-19,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3097.74,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,-0.015304706011479263,-0.014365311485147192
7863,7863,2020-06-19,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3097.74,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,-0.015304706011479263,-0.014365311485147192
7864,7864,2020-06-19,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3097.74,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,-0.015304706011479263,-0.014365311485147192
7865,7865,2020-06-19,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3097.74,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,-0.015304706011479263,-0.014365311485147192
7866,7866,2020-06-19,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3097.74,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,-0.015304706011479263,-0.014365311485147192
7867,7867,2020-06-19,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3097.74,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,-0.015304706011479263,-0.014365311485147192
7868,7868,2020-06-22,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3117.86,0.0,1.0,6.0,50.0,2.0,1.0,1.0,1.0,1.0,-0.010936988832083494,-0.02072575420320355
7869,7869,2020-06-22,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3117.86,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.010936988832083494,-0.02072575420320355
7870,7870,2020-06-22,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3117.86,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.010936988832083494,-0.02072575420320355
7871,7871,2020-06-22,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3117.86,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.010936988832083494,-0.02072575420320355
7872,7872,2020-06-22,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3117.86,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.010936988832083494,-0.02072575420320355
7873,7873,2020-06-22,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3117.86,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.010936988832083494,-0.02072575420320355
7874,7874,2020-06-22,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3117.86,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.010936988832083494,-0.02072575420320355
7875,7875,2020-06-23,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3131.29,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.03903822386300848,-0.02492582929080356
7876,7876,2020-06-23,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3131.29,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.03903822386300848,-0.02492582929080356
7877,7877,2020-06-23,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3131.29,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.03903822386300848,-0.02492582929080356
7878,7878,2020-06-23,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3131.29,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.03903822386300848,-0.02492582929080356
7879,7879,2020-06-23,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3131.29,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.03903822386300848,-0.02492582929080356
7880,7880,2020-06-23,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3131.29,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.03903822386300848,-0.02492582929080356
7881,7881,2020-06-23,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3131.29,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.03903822386300848,-0.02492582929080356
7882,7882,2020-06-24,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3050.33,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,0.0009539951415091785,0.0009539951415091785
7883,7883,2020-06-24,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3050.33,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,0.0009539951415091785,0.0009539951415091785
7884,7884,2020-06-24,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3050.33,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,0.0009539951415091785,0.0009539951415091785
7885,7885,2020-06-24,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3050.33,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,0.0009539951415091785,0.0009539951415091785
7886,7886,2020-06-24,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3050.33,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,0.0009539951415091785,0.0009539951415091785
7887,7887,2020-06-24,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3050.33,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,0.0009539951415091785,0.0009539951415091785
7888,7888,2020-06-24,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3050.33,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,0.0009539951415091785,0.0009539951415091785
7889,7889,2020-06-25,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3083.76,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.009897008846343591,-0.009897008846343591
7890,7890,2020-06-25,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3083.76,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.009897008846343591,-0.009897008846343591
7891,7891,2020-06-25,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3083.76,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.009897008846343591,-0.009897008846343591
7892,7892,2020-06-25,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3083.76,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.009897008846343591,-0.009897008846343591
7893,7893,2020-06-25,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3083.76,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.009897008846343591,-0.009897008846343591
7894,7894,2020-06-25,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3083.76,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.009897008846343591,-0.009897008846343591
7895,7895,2020-06-25,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3083.76,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,-0.009897008846343591,-0.009897008846343591
7896,7896,2020-06-26,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3009.05,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,0.01468569814393228,0.03032186238181489
7897,7897,2020-06-26,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3009.05,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,0.01468569814393228,0.03032186238181489
7898,7898,2020-06-26,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3009.05,1.0,1.0,7.0,58.333333333333336,2.0,2.0,1.0,1.0,1.0,0.01468569814393228,0.03032186238181489
7899,7899,2020-06-26,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3009.05,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.01468569814393228,0.03032186238181489
7900,7900,2020-06-26,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3009.05,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.01468569814393228,0.03032186238181489
7901,7901,2020-06-26,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3009.05,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.01468569814393228,0.03032186238181489
7902,7902,2020-06-26,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3009.05,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.01468569814393228,0.03032186238181489
7903,7903,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3053.24,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.0,0.020509360548139233
7904,7904,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3053.24,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.0,0.020509360548139233
7905,7905,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3053.24,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.0,0.020509360548139233
7906,7906,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3053.24,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.0,0.020509360548139233
7907,7907,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3053.24,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.0,0.020509360548139233
7908,7908,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3053.24,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.0,0.020509360548139233
7909,7909,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3053.24,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.0,0.020509360548139233
7910,7910,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3053.24,1.0,0.0,7.0,58.333333333333336,1.0,2.0,1.0,2.0,1.0,0.0,0.02514378168765008
7911,7911,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3053.24,1.0,0.0,7.0,58.333333333333336,1.0,2.0,1.0,2.0,1.0,0.0,0.02514378168765008
7912,7912,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3053.24,1.0,0.0,7.0,58.333333333333336,1.0,2.0,1.0,2.0,1.0,0.0,0.02514378168765008
7913,7913,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3053.24,1.0,0.0,7.0,58.333333333333336,1.0,2.0,1.0,2.0,1.0,0.0,0.02514378168765008
7914,7914,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3053.24,1.0,0.0,7.0,58.333333333333336,1.0,2.0,1.0,2.0,1.0,0.0,0.02514378168765008
7915,7915,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3053.24,1.0,0.0,7.0,58.333333333333336,1.0,2.0,1.0,2.0,1.0,0.0,0.02514378168765008
7916,7916,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3053.24,1.0,0.0,7.0,58.333333333333336,1.0,2.0,1.0,2.0,1.0,0.0,0.02514378168765008
7917,7917,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3053.24,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.0,0.04142484704772631
7918,7918,2020-06-29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3053.24,1.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,1.0,0.0,0.04142484704772631
